Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,27,11,.711,—,26,12,112.9,107.2
Milwaukee Bucks,25,10,.714,0.5,26,9,116.9,107.9
Indiana Pacers,24,12,.667,2.0,25,11,107.3,100.9
Philadelphia 76ers,23,14,.622,3.5,21,16,114.0,112.1
Boston Celtics,21,14,.600,4.5,24,11,111.7,105.6
Charlotte Hornets,17,18,.486,8.5,20,15,113.4,111.4
Miami Heat,17,18,.486,8.5,18,17,106.7,106.1
Brooklyn Nets,17,21,.447,10.0,18,20,110.6,111.8
Detroit Pistons,16,18,.471,9.0,15,19,107.7,109.5
Orlando Magic,16,19,.457,9.5,14,21,103.5,107.0
Washington Wizards,14,23,.378,12.5,13,24,112.6,117.5
Atlanta Hawks,11,24,.314,14.5,9,26,109.5,118.0
Chicago Bulls,10,27,.270,16.5,9,28,100.4,109.3
New York Knicks,9,28,.243,17.5,10,27,107.5,115.9
Cleveland Cavaliers,8,29,.216,18.5,9,28,102.3,111.3
Golden State Warriors,24,13,.649,—,23,14,115.4,111.3
Denver Nuggets,23,11,.676,-0.5,23,11,109.9,104.7
Oklahoma City Thunder,22,13,.629,1.0,24,11,111.8,105.7
Los Angeles Clippers,21,15,.583,2.5,19,17,115.9,114.7
Portland Trail Blazers,21,16,.568,3.0,19,18,111.3,110.5
Los Angeles Lakers,21,16,.568,3.0,21,16,113.4,111.4
Houston Rockets,20,15,.571,3.0,19,16,109.8,108.5
San Antonio Spurs,20,17,.541,4.0,21,16,111.2,109.2
Sacramento Kings,19,17,.528,4.5,16,20,115.2,116.8
Memphis Grizzlies,18,17,.514,5.0,17,18,101.8,102.0
Utah Jazz,18,19,.486,6.0,21,16,107.5,105.6
Dallas Mavericks,17,18,.486,6.0,18,17,110.9,110.1
Minnesota Timberwolves,17,19,.472,6.5,18,18,111.4,111.3
New Orleans Pelicans,16,21,.432,8.0,19,18,116.0,115.3
Phoenix Suns,9,28,.243,15.0,9,28,105.4,113.9
