Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,28,13,.683,—,31,10,98.1,90.3
Boston Celtics,24,18,.571,4.5,21,21,94.9,94.7
Orlando Magic,23,21,.523,6.5,20,24,97.1,98.3
Philadelphia 76ers,22,20,.524,6.5,22,20,94.3,93.8
Washington Wizards,21,21,.500,7.5,23,19,92.0,90.5
New York Knicks,17,23,.425,10.5,17,23,92.6,94.3
Miami Heat,15,27,.357,13.5,14,28,85.0,89.1
Indiana Pacers,30,12,.714,—,28,14,98.3,93.5
Detroit Pistons,27,14,.659,2.5,26,15,90.0,86.5
New Orleans Hornets,23,20,.535,7.5,24,19,94.2,92.4
Milwaukee Bucks,20,21,.488,9.5,21,20,98.7,98.6
Chicago Bulls,15,27,.357,15.0,14,28,93.8,98.2
Atlanta Hawks,14,28,.333,16.0,13,29,92.3,97.6
Toronto Raptors,10,33,.233,20.5,10,33,88.0,95.4
Cleveland Cavaliers,8,35,.186,22.5,7,36,89.5,100.5
Dallas Mavericks,32,8,.800,—,32,8,102.2,92.2
San Antonio Spurs,26,15,.634,6.5,27,14,93.0,89.0
Utah Jazz,25,16,.610,7.5,27,14,96.1,91.4
Minnesota Timberwolves,24,18,.571,9.0,22,20,96.3,95.4
Houston Rockets,23,17,.575,9.0,23,17,91.8,89.6
Memphis Grizzlies,13,28,.317,19.5,14,27,95.4,100.4
Denver Nuggets,10,31,.244,22.5,9,32,81.1,88.4
Sacramento Kings,31,11,.738,—,33,9,101.0,92.5
Portland Trail Blazers,25,15,.625,5.0,23,17,93.7,91.5
Phoenix Suns,25,18,.581,6.5,23,20,92.9,92.2
Los Angeles Lakers,19,22,.463,11.5,21,20,97.2,97.0
Seattle SuperSonics,18,22,.450,12.0,19,21,92.1,92.7
Golden State Warriors,18,23,.439,12.5,19,22,99.1,100.1
Los Angeles Clippers,16,25,.390,14.5,15,26,92.2,95.6
