Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,52,22,.703,—,52,22,96.8,91.0
Philadelphia 76ers,39,36,.520,13.5,42,33,99.5,97.7
New York Knicks,37,38,.493,15.5,38,37,106.2,105.8
New Jersey Nets,23,51,.311,29.0,22,52,93.8,99.6
Toronto Raptors,20,54,.270,32.0,22,52,99.3,105.6
Chicago Bulls,54,20,.730,—,55,19,98.4,91.2
Indiana Pacers,34,42,.447,21.0,35,41,99.5,100.8
Milwaukee Bucks,30,44,.405,24.0,34,40,91.6,92.7
Detroit Pistons,26,48,.351,28.0,27,47,96.2,100.2
Cleveland Cavaliers,15,59,.203,39.0,15,59,94.8,104.7
Miami Heat,52,23,.693,—,55,20,102.1,95.1
Orlando Magic,47,28,.627,5.0,51,24,99.6,94.3
Atlanta Hawks,43,32,.573,9.0,38,37,95.2,95.2
Charlotte Bobcats,32,42,.432,19.5,27,47,93.1,96.9
Washington Wizards,18,56,.243,33.5,18,56,96.7,104.9
Oklahoma City Thunder,50,24,.676,—,46,28,104.7,100.9
Denver Nuggets,45,29,.608,5.0,48,26,107.6,102.9
Portland Trail Blazers,43,32,.573,7.5,42,33,96.4,94.7
Utah Jazz,36,39,.480,14.5,33,42,100.0,101.7
Minnesota Timberwolves,17,58,.227,33.5,23,52,100.9,106.9
Los Angeles Lakers,54,20,.730,—,54,20,102.1,95.2
Phoenix Suns,36,38,.486,18.0,35,39,105.0,105.7
Golden State Warriors,32,44,.421,23.0,31,45,103.3,106.3
Los Angeles Clippers,29,46,.387,25.5,30,45,98.9,101.9
Sacramento Kings,21,53,.284,33.0,24,50,99.2,104.4
San Antonio Spurs,57,18,.760,—,51,24,103.3,97.7
Dallas Mavericks,53,22,.707,4.0,48,27,99.9,96.0
New Orleans Hornets,43,32,.573,14.0,42,33,95.1,93.5
Memphis Grizzlies,42,33,.560,15.0,43,32,100.1,98.1
Houston Rockets,39,36,.520,18.0,42,33,106.0,104.0
