Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,34,24,.586,—,34,24,91.8,89.6
Philadelphia 76ers,31,27,.534,3.0,39,19,93.1,88.2
New York Knicks,30,28,.517,4.0,34,24,97.3,94.8
New Jersey Nets,21,38,.356,13.5,19,40,93.6,99.0
Toronto Raptors,20,39,.339,14.5,22,37,91.3,94.9
Chicago Bulls,45,14,.763,—,45,14,96.8,88.8
Indiana Pacers,36,22,.621,8.5,35,23,96.8,94.1
Milwaukee Bucks,28,30,.483,16.5,30,28,99.1,98.6
Detroit Pistons,22,36,.379,22.5,18,40,90.4,95.8
Cleveland Cavaliers,19,37,.339,24.5,17,39,93.8,99.8
Miami Heat,40,17,.702,—,41,16,100.1,93.7
Atlanta Hawks,34,24,.586,6.5,34,24,95.4,93.1
Orlando Magic,34,24,.586,6.5,33,25,94.2,92.5
Washington Wizards,14,44,.241,26.5,17,41,93.6,99.8
Charlotte Bobcats,7,50,.123,33.0,7,50,88.1,101.4
Oklahoma City Thunder,42,16,.724,—,41,17,102.7,96.3
Denver Nuggets,32,26,.552,10.0,33,25,103.7,101.8
Utah Jazz,31,28,.525,11.5,30,29,99.1,98.9
Portland Trail Blazers,28,31,.475,14.5,31,28,97.4,96.7
Minnesota Timberwolves,25,35,.417,18.0,27,33,98.4,99.8
Los Angeles Lakers,37,22,.627,—,34,25,96.8,94.6
Los Angeles Clippers,36,23,.610,1.0,35,24,97.3,94.8
Phoenix Suns,30,28,.517,6.5,29,29,97.8,97.7
Golden State Warriors,22,36,.379,14.5,23,35,98.2,101.1
Sacramento Kings,19,40,.322,18.0,18,41,98.2,104.1
San Antonio Spurs,41,16,.719,—,39,18,101.8,96.4
Memphis Grizzlies,34,24,.586,7.5,32,26,95.2,93.6
Dallas Mavericks,33,26,.559,9.0,32,27,95.0,93.7
Houston Rockets,32,26,.552,9.5,31,27,98.3,97.4
New Orleans Hornets,16,42,.276,25.5,19,39,89.7,94.2
