Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,27,12,.692,—,26,13,95.7,91.0
Boston Celtics,23,16,.590,4.0,23,16,95.7,93.2
Orlando Magic,21,21,.500,7.5,25,17,100.6,97.7
Washington Wizards,19,18,.514,7.0,17,20,90.5,91.8
Philadelphia 76ers,19,20,.487,8.0,22,17,89.7,88.4
New York Knicks,14,24,.368,12.5,15,23,89.6,92.7
Miami Heat,12,26,.316,14.5,13,25,84.9,89.0
Milwaukee Bucks,25,13,.658,—,22,16,98.3,96.4
Toronto Raptors,24,17,.585,2.5,21,20,92.0,91.5
Indiana Pacers,21,21,.500,6.0,21,21,97.2,97.5
Detroit Pistons,19,19,.500,6.0,20,18,94.0,93.5
Charlotte Hornets,18,21,.462,7.5,17,22,93.7,95.5
Atlanta Hawks,13,26,.333,12.5,12,27,95.0,100.8
Cleveland Cavaliers,13,27,.325,13.0,12,28,91.8,97.1
Chicago Bulls,8,31,.205,17.5,7,32,85.3,94.7
Minnesota Timberwolves,29,10,.744,—,28,11,102.2,95.3
Dallas Mavericks,28,12,.700,1.5,25,15,103.4,99.6
San Antonio Spurs,27,11,.711,1.5,27,11,98.9,92.8
Utah Jazz,21,19,.525,8.5,22,18,96.7,95.3
Houston Rockets,13,27,.325,16.5,13,27,91.4,95.9
Denver Nuggets,12,27,.308,17.0,13,26,92.5,97.4
Memphis Grizzlies,12,27,.308,17.0,10,29,90.4,97.4
Sacramento Kings,30,9,.769,—,28,11,103.4,96.4
Los Angeles Lakers,28,9,.757,1.0,30,7,102.0,92.1
Seattle SuperSonics,20,19,.513,10.0,21,18,97.5,96.5
Portland Trail Blazers,20,20,.500,10.5,22,18,94.3,93.2
Phoenix Suns,20,20,.500,10.5,22,18,98.6,97.4
Los Angeles Clippers,20,21,.488,11.0,20,21,94.9,95.2
Golden State Warriors,13,26,.333,17.0,13,26,94.9,99.6
