Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,15,19,.441,—,16,18,97.1,97.9
Toronto Raptors,15,20,.429,0.5,14,21,97.8,100.4
New York Knicks,15,21,.417,1.0,15,21,99.4,102.0
Boston Celtics,12,21,.364,2.5,15,18,99.2,100.6
Philadelphia 76ers,9,25,.265,6.0,11,23,94.5,99.4
Cleveland Cavaliers,22,12,.647,—,21,13,95.3,92.1
Detroit Pistons,20,12,.625,1.0,19,13,97.1,94.3
Chicago Bulls,20,15,.571,2.5,23,12,99.7,95.0
Indiana Pacers,19,16,.543,3.5,16,19,94.9,96.0
Milwaukee Bucks,16,18,.471,6.0,16,18,102.8,103.6
Orlando Magic,21,14,.600,—,20,15,93.5,91.7
Washington Wizards,19,14,.576,1.0,18,15,108.1,106.8
Miami Heat,14,19,.424,6.0,10,23,93.0,98.7
Atlanta Hawks,10,22,.313,9.5,10,22,92.3,97.7
Charlotte Bobcats,9,23,.281,10.5,8,24,93.8,101.1
Utah Jazz,24,11,.686,—,21,14,100.8,97.8
Denver Nuggets,17,15,.531,5.5,18,14,105.9,104.2
Minnesota Timberwolves,17,15,.531,5.5,16,16,94.8,94.7
Portland Trail Blazers,14,22,.389,10.5,12,24,92.5,97.1
Seattle SuperSonics,13,24,.351,12.0,15,22,99.1,102.1
Phoenix Suns,26,8,.765,—,25,9,110.9,102.8
Los Angeles Lakers,23,12,.657,3.5,21,14,105.3,102.3
Golden State Warriors,18,18,.500,9.0,17,19,106.4,107.1
Los Angeles Clippers,16,19,.457,10.5,15,20,95.4,97.2
Sacramento Kings,14,18,.438,11.0,16,16,101.6,101.6
Dallas Mavericks,28,8,.778,—,26,10,98.8,92.3
San Antonio Spurs,25,11,.694,3.0,28,8,99.5,90.8
Houston Rockets,22,13,.629,5.5,25,10,95.2,89.6
New Orleans/Oklahoma City Hornets,12,22,.353,15.0,10,24,89.6,95.2
Memphis Grizzlies,9,27,.250,19.0,14,22,98.4,101.9
