Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,49,31,.613,—,45,35,94.0,92.5
Philadelphia 76ers,37,43,.463,12.0,35,45,99.6,101.5
Boston Celtics,32,49,.395,17.5,36,45,98.1,99.8
Toronto Raptors,27,54,.333,22.5,33,48,101.0,103.8
New York Knicks,22,59,.272,27.5,23,58,95.7,102.3
Detroit Pistons,64,17,.790,—,60,21,97.0,90.1
Cleveland Cavaliers,49,32,.605,15.0,47,34,97.6,95.3
Indiana Pacers,40,41,.494,24.0,46,35,94.0,92.1
Chicago Bulls,40,41,.494,24.0,42,39,97.4,97.1
Milwaukee Bucks,40,41,.494,24.0,38,43,97.7,98.6
Miami Heat,52,28,.650,—,51,29,100.2,96.1
Washington Wizards,40,40,.500,12.0,44,36,101.6,100.0
Orlando Magic,36,45,.444,16.5,38,43,95.1,96.1
Atlanta Hawks,25,55,.313,27.0,27,53,97.1,102.0
Charlotte Bobcats,25,56,.309,27.5,29,52,96.9,101.0
Denver Nuggets,44,37,.543,—,42,39,100.4,100.0
Utah Jazz,40,41,.494,4.0,32,49,92.2,94.9
Seattle SuperSonics,34,46,.425,9.5,32,48,102.5,105.6
Minnesota Timberwolves,33,48,.407,11.0,35,46,91.7,93.5
Portland Trail Blazers,21,60,.259,23.0,16,65,88.8,98.2
Phoenix Suns,53,28,.654,—,55,26,108.4,102.9
Los Angeles Clippers,46,34,.575,6.5,44,36,97.4,95.9
Los Angeles Lakers,44,37,.543,9.0,47,34,99.2,97.0
Sacramento Kings,43,38,.531,10.0,45,36,98.7,97.2
Golden State Warriors,34,47,.420,19.0,37,44,98.4,99.8
San Antonio Spurs,62,19,.765,—,60,21,95.7,88.8
Dallas Mavericks,60,21,.741,2.0,58,23,99.5,93.2
Memphis Grizzlies,47,33,.588,14.5,51,29,91.9,88.4
New Orleans/Oklahoma City Hornets,38,43,.469,24.0,33,48,92.8,95.4
Houston Rockets,34,47,.420,28.0,36,45,90.1,91.7
