Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,42,30,.583,—,43,29,89.5,87.0
Miami Heat,35,38,.479,7.5,36,37,89.7,89.7
New York Knicks,34,40,.459,9.0,33,41,92.0,93.3
Boston Celtics,33,40,.452,9.5,33,40,94.8,96.0
Philadelphia 76ers,31,43,.419,12.0,30,44,88.1,90.5
Washington Wizards,23,50,.315,19.5,23,50,91.8,97.3
Orlando Magic,19,56,.253,24.5,20,55,94.5,101.4
Indiana Pacers,54,19,.740,—,51,22,91.1,85.8
Detroit Pistons,47,27,.635,7.5,52,22,89.9,84.6
New Orleans Hornets,37,36,.507,17.0,37,36,92.1,92.0
Milwaukee Bucks,36,37,.493,18.0,39,34,98.5,97.3
Cleveland Cavaliers,32,40,.444,21.5,30,42,93.0,95.2
Toronto Raptors,30,43,.411,24.0,28,45,85.7,88.5
Atlanta Hawks,24,49,.329,30.0,22,51,90.5,96.1
Chicago Bulls,20,53,.274,34.0,20,53,88.7,95.3
Minnesota Timberwolves,50,24,.676,—,50,24,94.5,89.7
San Antonio Spurs,48,25,.658,1.5,54,19,91.3,84.9
Memphis Grizzlies,47,26,.644,2.5,45,28,96.7,93.6
Dallas Mavericks,45,28,.616,4.5,46,27,104.2,100.2
Houston Rockets,42,30,.583,7.0,42,30,89.3,87.0
Utah Jazz,38,36,.514,12.0,34,40,88.7,89.9
Denver Nuggets,38,37,.507,12.5,40,35,96.7,95.7
Sacramento Kings,52,21,.712,—,51,22,103.5,97.7
Los Angeles Lakers,50,23,.685,2.0,47,26,98.4,94.3
Portland Trail Blazers,37,35,.514,14.5,33,39,91.0,92.2
Seattle SuperSonics,34,39,.466,18.0,35,38,96.6,97.3
Golden State Warriors,32,40,.444,19.5,35,37,93.4,93.7
Los Angeles Clippers,27,48,.360,26.0,27,48,95.0,99.0
Phoenix Suns,25,49,.338,27.5,27,47,93.9,97.7
