Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,17,5,.773,—,16,6,111.5,103.6
Toronto Raptors,16,7,.696,1.5,17,6,111.0,102.7
Charlotte Hornets,14,10,.583,4.0,14,10,104.7,101.9
New York Knicks,14,10,.583,4.0,10,14,104.8,107.1
Chicago Bulls,13,10,.565,4.5,14,9,103.0,99.9
Boston Celtics,13,11,.542,5.0,13,11,104.5,103.0
Detroit Pistons,13,13,.500,6.0,16,10,99.1,96.1
Atlanta Hawks,12,12,.500,6.0,11,13,100.8,102.3
Indiana Pacers,12,12,.500,6.0,10,14,105.0,107.6
Milwaukee Bucks,11,11,.500,6.0,12,10,104.2,102.7
Orlando Magic,10,15,.400,8.5,8,17,94.8,100.1
Washington Wizards,9,13,.409,8.0,10,12,104.0,106.0
Miami Heat,7,17,.292,11.0,9,15,96.8,100.5
Brooklyn Nets,6,16,.273,11.0,5,17,106.0,114.9
Philadelphia 76ers,6,18,.250,12.0,6,18,97.6,105.2
Golden State Warriors,21,4,.840,—,20,5,118.0,106.0
San Antonio Spurs,19,5,.792,1.5,16,8,103.4,97.8
Houston Rockets,17,7,.708,3.5,16,8,111.6,105.7
Los Angeles Clippers,17,7,.708,3.5,19,5,109.3,100.0
Memphis Grizzlies,17,8,.680,4.0,13,12,98.0,97.6
Oklahoma City Thunder,15,9,.625,5.5,14,10,106.7,104.3
Utah Jazz,15,10,.600,6.0,17,8,100.5,95.5
Portland Trail Blazers,12,13,.480,9.0,11,14,109.2,111.7
Los Angeles Lakers,10,16,.385,11.5,8,18,105.2,111.0
Denver Nuggets,9,15,.375,11.5,10,14,106.2,108.7
Sacramento Kings,8,15,.348,12.0,10,13,102.2,104.0
New Orleans Pelicans,8,17,.320,13.0,9,16,102.5,106.8
Phoenix Suns,7,17,.292,13.5,7,17,106.8,113.3
Minnesota Timberwolves,6,18,.250,14.5,9,15,103.9,107.3
Dallas Mavericks,5,18,.217,15.0,5,18,92.7,100.9
