Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,37,9,.804,—,37,9,101.1,91.3
Philadelphia 76ers,21,22,.488,14.5,22,21,96.6,96.2
New Jersey Nets,20,25,.444,16.5,18,27,98.2,101.2
New York Knicks,19,25,.432,17.0,18,26,103.5,106.0
Toronto Raptors,18,28,.391,19.0,20,26,97.7,99.7
Cleveland Cavaliers,35,8,.814,—,35,8,101.2,90.6
Detroit Pistons,24,19,.558,11.0,21,22,93.5,93.5
Milwaukee Bucks,22,26,.458,15.5,24,24,98.1,98.0
Chicago Bulls,18,27,.400,18.0,17,28,99.3,102.7
Indiana Pacers,17,28,.378,19.0,19,26,104.3,106.9
Orlando Magic,34,10,.773,—,34,10,102.4,94.3
Atlanta Hawks,26,18,.591,8.0,25,19,98.3,96.5
Miami Heat,24,19,.558,9.5,22,21,96.5,96.2
Charlotte Bobcats,19,26,.422,15.5,20,25,92.2,93.7
Washington Wizards,9,35,.205,25.0,12,32,94.3,101.4
Denver Nuggets,30,15,.667,—,29,16,104.5,100.5
Portland Trail Blazers,27,17,.614,2.5,27,17,98.4,94.9
Utah Jazz,25,21,.543,5.5,26,20,101.7,99.6
Minnesota Timberwolves,16,27,.372,13.0,17,26,98.5,101.5
Oklahoma City Thunder,10,35,.222,20.0,13,32,96.1,102.5
Los Angeles Lakers,35,9,.795,—,33,11,107.7,99.2
Phoenix Suns,25,18,.581,9.5,23,20,103.8,102.7
Golden State Warriors,14,31,.311,21.5,16,29,107.3,111.6
Los Angeles Clippers,10,34,.227,25.0,11,33,93.3,100.8
Sacramento Kings,10,36,.217,26.0,11,35,99.1,108.0
San Antonio Spurs,30,14,.682,—,27,17,96.8,93.9
Houston Rockets,28,18,.609,3.0,27,19,97.8,95.1
New Orleans Hornets,27,14,.659,1.5,26,15,96.4,93.0
Dallas Mavericks,25,19,.568,5.0,23,21,99.9,99.4
Memphis Grizzlies,11,33,.250,19.0,12,32,92.6,99.4
