Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,49,33,.598,—,45,37,93.8,92.4
Philadelphia 76ers,38,44,.463,11.0,35,47,99.4,101.3
Boston Celtics,33,49,.402,16.0,37,45,98.0,99.5
Toronto Raptors,27,55,.329,22.0,33,49,101.1,104.0
New York Knicks,23,59,.280,26.0,24,58,95.6,102.0
Detroit Pistons,64,18,.780,—,60,22,96.8,90.2
Cleveland Cavaliers,50,32,.610,14.0,48,34,97.6,95.4
Indiana Pacers,41,41,.500,23.0,47,35,93.9,92.0
Chicago Bulls,41,41,.500,23.0,43,39,97.8,97.2
Milwaukee Bucks,40,42,.488,24.0,38,44,97.8,98.8
Miami Heat,52,30,.634,—,52,30,99.9,96.0
Washington Wizards,42,40,.512,10.0,46,36,101.7,99.8
Orlando Magic,36,46,.439,16.0,38,44,94.9,96.0
Atlanta Hawks,26,56,.317,26.0,28,54,97.2,102.0
Charlotte Bobcats,26,56,.317,26.0,30,52,96.9,100.9
Denver Nuggets,44,38,.537,—,42,40,100.3,100.1
Utah Jazz,41,41,.500,3.0,33,49,92.4,95.0
Seattle SuperSonics,35,47,.427,9.0,33,49,102.6,105.6
Minnesota Timberwolves,33,49,.402,11.0,35,47,91.7,93.6
Portland Trail Blazers,21,61,.256,23.0,16,66,88.8,98.3
Phoenix Suns,54,28,.659,—,55,27,108.4,102.8
Los Angeles Clippers,47,35,.573,7.0,46,36,97.2,95.6
Los Angeles Lakers,45,37,.549,9.0,48,34,99.4,96.9
Sacramento Kings,44,38,.537,10.0,45,37,98.9,97.3
Golden State Warriors,34,48,.415,20.0,37,45,98.5,99.8
San Antonio Spurs,63,19,.768,—,61,21,95.6,88.8
Dallas Mavericks,60,22,.732,3.0,58,24,99.1,93.1
Memphis Grizzlies,49,33,.598,14.0,52,30,92.2,88.5
New Orleans/Oklahoma City Hornets,38,44,.463,25.0,33,49,92.8,95.6
Houston Rockets,34,48,.415,29.0,36,46,90.1,91.7
