Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,22,5,.815,—,19,8,104.4,97.5
Cleveland Cavaliers,18,8,.692,3.5,16,10,110.7,107.5
Toronto Raptors,16,7,.696,4.0,17,6,111.7,104.2
Indiana Pacers,15,11,.577,6.5,14,12,108.3,107.2
Milwaukee Bucks,14,10,.583,6.5,11,13,103.3,104.0
Washington Wizards,14,11,.560,7.0,15,10,106.2,103.6
Detroit Pistons,14,11,.560,7.0,14,11,104.0,102.7
Philadelphia 76ers,13,11,.542,7.5,12,12,108.0,108.0
New York Knicks,12,12,.500,8.5,12,12,103.8,103.6
Miami Heat,11,13,.458,9.5,9,15,100.2,104.2
Orlando Magic,11,16,.407,11.0,10,17,106.9,110.6
Brooklyn Nets,10,14,.417,10.5,10,14,109.4,111.5
Charlotte Hornets,9,15,.375,11.5,11,13,104.9,106.7
Atlanta Hawks,5,19,.208,15.5,8,16,102.8,108.6
Chicago Bulls,4,20,.167,16.5,5,19,96.6,107.0
Houston Rockets,19,4,.826,—,19,4,114.0,102.7
Golden State Warriors,21,6,.778,—,22,5,117.2,106.1
San Antonio Spurs,18,8,.692,2.5,17,9,101.4,97.5
Minnesota Timberwolves,15,11,.577,5.5,14,12,107.5,106.8
Denver Nuggets,14,11,.560,6.0,13,12,107.0,106.9
Portland Trail Blazers,13,11,.542,6.5,14,10,102.8,100.3
New Orleans Pelicans,13,13,.500,7.5,12,14,109.4,110.5
Utah Jazz,13,13,.500,7.5,16,10,103.2,99.3
Oklahoma City Thunder,11,13,.458,8.5,14,10,101.8,98.9
Los Angeles Lakers,9,15,.375,10.5,9,15,105.8,109.1
Phoenix Suns,9,18,.333,12.0,7,20,107.3,115.4
Los Angeles Clippers,8,15,.348,11.0,9,14,105.0,107.7
Memphis Grizzlies,8,17,.320,12.0,10,15,98.1,101.6
Sacramento Kings,8,17,.320,12.0,5,20,96.4,105.6
Dallas Mavericks,7,19,.269,13.5,10,16,100.4,103.7
