Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,30,23,.566,—,30,23,91.5,89.8
Philadelphia 76ers,29,25,.537,1.5,37,17,93.3,88.2
New York Knicks,27,27,.500,3.5,32,22,97.2,94.7
Toronto Raptors,20,35,.364,11.0,21,34,91.9,95.1
New Jersey Nets,19,37,.339,12.5,17,39,92.9,98.6
Chicago Bulls,42,13,.764,—,42,13,96.8,88.8
Indiana Pacers,33,21,.611,8.5,33,21,96.9,94.0
Milwaukee Bucks,26,28,.481,15.5,28,26,98.9,98.4
Detroit Pistons,20,33,.377,21.0,16,37,90.1,95.4
Cleveland Cavaliers,17,35,.327,23.5,14,38,93.3,99.9
Miami Heat,39,14,.736,—,39,14,100.6,93.5
Orlando Magic,32,22,.593,7.5,30,24,94.3,92.7
Atlanta Hawks,32,23,.582,8.0,32,23,95.1,93.1
Washington Wizards,12,42,.222,27.5,14,40,93.2,100.2
Charlotte Bobcats,7,45,.135,31.5,7,45,88.0,100.8
Oklahoma City Thunder,40,14,.741,—,38,16,103.0,96.7
Denver Nuggets,29,25,.537,11.0,30,24,103.3,101.9
Utah Jazz,28,27,.509,12.5,27,28,99.0,99.1
Portland Trail Blazers,26,29,.473,14.5,30,25,97.2,96.1
Minnesota Timberwolves,25,31,.446,16.0,27,29,98.8,99.4
Los Angeles Lakers,35,20,.636,—,32,23,96.5,94.0
Los Angeles Clippers,32,22,.593,2.5,31,23,97.3,95.1
Phoenix Suns,28,26,.519,6.5,26,28,97.1,97.4
Golden State Warriors,21,32,.396,13.0,22,31,97.9,100.2
Sacramento Kings,19,35,.352,15.5,17,37,98.7,104.1
San Antonio Spurs,38,14,.731,—,36,16,101.6,96.2
Dallas Mavericks,31,24,.564,8.5,30,25,94.5,93.3
Memphis Grizzlies,30,23,.566,8.5,29,24,95.0,93.8
Houston Rockets,29,25,.537,10.0,28,26,98.1,97.5
New Orleans Hornets,14,40,.259,25.0,18,36,89.0,93.6
