Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,29,14,.674,—,30,13,88.4,83.2
Orlando Magic,29,17,.630,1.5,27,19,88.7,86.8
Philadelphia 76ers,25,19,.568,4.5,26,18,89.1,86.6
New York Knicks,23,21,.523,6.5,23,21,86.5,85.7
Boston Celtics,18,27,.400,12.0,20,25,92.5,94.2
Washington Wizards,16,28,.364,13.5,18,26,90.7,93.0
New Jersey Nets,14,30,.318,15.5,16,28,90.6,94.2
Indiana Pacers,29,16,.644,—,28,17,94.3,91.3
Atlanta Hawks,28,17,.622,1.0,28,17,86.5,83.4
Milwaukee Bucks,24,20,.545,4.5,24,20,90.9,89.7
Detroit Pistons,24,20,.545,4.5,26,18,89.3,86.8
Charlotte Hornets,22,21,.512,6.0,21,22,90.9,91.1
Toronto Raptors,22,22,.500,6.5,20,24,90.8,91.7
Cleveland Cavaliers,21,22,.488,7.0,21,22,87.9,88.0
Chicago Bulls,12,33,.267,17.0,8,37,81.3,90.5
Utah Jazz,34,10,.773,—,33,11,93.9,86.9
San Antonio Spurs,31,12,.721,2.5,34,9,92.8,84.7
Houston Rockets,27,17,.614,7.0,24,20,94.2,92.7
Minnesota Timberwolves,22,23,.489,12.5,23,22,92.8,92.4
Dallas Mavericks,15,29,.341,19.0,17,27,90.9,93.9
Denver Nuggets,14,30,.318,20.0,13,31,93.5,99.7
Vancouver Grizzlies,8,37,.178,26.5,11,34,89.8,97.7
Portland Trail Blazers,32,11,.744,—,33,10,94.6,87.2
Los Angeles Lakers,27,18,.600,6.0,26,19,98.6,96.2
Phoenix Suns,23,21,.523,9.5,25,19,95.1,93.5
Sacramento Kings,22,22,.500,10.5,20,24,99.8,100.8
Seattle SuperSonics,21,23,.477,11.5,21,23,94.5,95.4
Golden State Warriors,19,25,.432,13.5,17,27,87.9,90.7
Los Angeles Clippers,9,35,.205,23.5,10,34,90.6,98.7
