Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Orlando Magic,28,10,.737,—,25,13,90.4,86.3
Miami Heat,25,11,.694,2.0,26,10,88.9,83.1
New York Knicks,21,17,.553,7.0,21,17,86.7,85.4
Philadelphia 76ers,19,18,.514,8.5,21,16,89.0,87.5
Washington Wizards,14,23,.378,13.5,16,21,91.4,92.9
Boston Celtics,14,23,.378,13.5,15,22,92.4,95.2
New Jersey Nets,10,27,.270,17.5,12,25,88.3,93.3
Indiana Pacers,25,13,.658,—,24,14,94.2,90.8
Detroit Pistons,22,16,.579,3.0,23,15,89.9,86.9
Atlanta Hawks,22,17,.564,3.5,22,17,85.7,84.2
Milwaukee Bucks,21,16,.568,3.5,20,17,91.5,90.2
Cleveland Cavaliers,19,18,.514,5.5,19,18,88.5,88.1
Toronto Raptors,18,18,.500,6.0,17,19,91.1,92.1
Charlotte Hornets,16,20,.444,8.0,16,20,89.7,90.9
Chicago Bulls,10,28,.263,15.0,7,31,82.1,90.9
Utah Jazz,29,8,.784,—,27,10,94.0,87.1
San Antonio Spurs,25,12,.676,4.0,28,9,92.8,85.8
Houston Rockets,24,13,.649,5.0,21,16,94.2,92.1
Minnesota Timberwolves,21,17,.553,8.5,22,16,93.5,91.2
Dallas Mavericks,12,25,.324,17.0,14,23,89.9,93.0
Denver Nuggets,11,27,.289,18.5,10,28,93.3,100.2
Vancouver Grizzlies,7,31,.184,22.5,9,29,89.9,97.4
Portland Trail Blazers,29,8,.784,—,29,8,95.6,87.2
Los Angeles Lakers,25,15,.625,5.5,25,15,99.0,95.6
Seattle SuperSonics,18,18,.500,10.5,18,18,93.6,93.6
Phoenix Suns,18,20,.474,11.5,20,18,94.9,94.3
Sacramento Kings,17,21,.447,12.5,16,22,98.9,101.3
Golden State Warriors,16,21,.432,13.0,14,23,87.4,90.8
Los Angeles Clippers,6,31,.162,23.0,7,30,89.4,98.9
