Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,55,21,.724,—,56,20,112.3,104.5
Boston Celtics,53,23,.697,2.0,48,28,104.2,100.1
Cleveland Cavaliers,47,30,.610,8.5,41,36,110.5,109.6
Philadelphia 76ers,46,30,.605,9.0,47,29,108.9,105.2
Indiana Pacers,46,31,.597,9.5,43,34,105.7,103.9
Washington Wizards,42,35,.545,13.5,41,36,106.8,105.8
Miami Heat,41,36,.532,14.5,40,37,103.3,102.7
Milwaukee Bucks,41,36,.532,14.5,38,39,106.5,106.7
Detroit Pistons,37,40,.481,18.5,38,39,103.3,103.6
Charlotte Hornets,34,44,.436,22.0,38,40,107.5,107.9
New York Knicks,27,50,.351,28.5,30,47,104.5,108.1
Chicago Bulls,26,51,.338,29.5,23,54,103.0,109.5
Brooklyn Nets,25,52,.325,30.5,29,48,106.4,110.5
Orlando Magic,22,54,.289,33.0,26,50,103.8,108.7
Atlanta Hawks,22,55,.286,33.5,25,52,103.4,108.9
Houston Rockets,62,15,.805,—,59,18,113.1,104.1
Golden State Warriors,56,21,.727,6.0,54,23,113.9,107.0
Portland Trail Blazers,48,29,.623,14.0,46,31,106.1,103.1
San Antonio Spurs,45,32,.584,17.0,47,30,102.5,99.2
Oklahoma City Thunder,45,33,.577,17.5,47,31,107.4,104.3
Utah Jazz,44,33,.571,18.0,48,29,103.7,100.1
Minnesota Timberwolves,44,34,.564,18.5,44,34,109.6,107.7
New Orleans Pelicans,43,34,.558,19.0,39,38,111.1,110.9
Denver Nuggets,42,35,.545,20.0,42,35,110.2,109.0
Los Angeles Clippers,41,36,.532,21.0,41,36,109.3,108.4
Los Angeles Lakers,33,43,.434,28.5,35,41,108.2,109.6
Sacramento Kings,25,53,.321,37.5,21,57,99.2,106.5
Dallas Mavericks,23,54,.299,39.0,32,45,102.3,104.9
Memphis Grizzlies,21,56,.273,41.0,24,53,98.8,104.8
Phoenix Suns,19,59,.244,43.5,17,61,103.8,113.6
