Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,20,14,.588,—,21,13,89.0,86.0
Boston Celtics,18,19,.486,3.5,18,19,93.9,94.2
Philadelphia 76ers,16,19,.457,4.5,17,18,88.3,88.5
Miami Heat,15,20,.429,5.5,12,23,86.1,90.3
New York Knicks,14,23,.378,7.5,14,23,89.5,92.5
Washington Wizards,9,24,.273,10.5,10,23,88.2,93.6
Orlando Magic,8,28,.222,13.0,10,26,92.9,99.4
Indiana Pacers,27,10,.730,—,25,12,89.5,84.8
Detroit Pistons,23,13,.639,3.5,24,12,88.4,84.5
New Orleans Hornets,22,13,.629,4.0,20,15,92.7,91.0
Milwaukee Bucks,19,16,.543,7.0,20,15,95.0,93.3
Toronto Raptors,18,15,.545,7.0,14,19,85.2,87.4
Chicago Bulls,11,24,.314,15.0,10,25,89.2,95.3
Cleveland Cavaliers,11,24,.314,15.0,14,21,90.6,93.5
Atlanta Hawks,10,26,.278,16.5,10,26,89.5,95.8
San Antonio Spurs,24,11,.686,—,28,7,90.4,82.3
Minnesota Timberwolves,23,11,.676,0.5,24,10,95.8,89.9
Denver Nuggets,21,15,.583,3.5,21,15,97.2,94.8
Dallas Mavericks,20,14,.588,3.5,21,13,102.3,99.1
Houston Rockets,20,15,.571,4.0,22,13,86.5,83.7
Utah Jazz,18,16,.529,5.5,17,17,91.4,91.6
Memphis Grizzlies,17,17,.500,6.5,18,16,95.6,94.5
Sacramento Kings,24,9,.727,—,25,8,105.0,97.2
Los Angeles Lakers,21,11,.656,2.5,21,11,101.1,96.8
Seattle SuperSonics,18,15,.545,6.0,16,17,97.1,97.6
Portland Trail Blazers,15,18,.455,9.0,12,21,90.6,94.2
Los Angeles Clippers,14,18,.438,9.5,13,19,96.0,98.8
Golden State Warriors,14,20,.412,10.5,14,20,91.6,93.9
Phoenix Suns,12,24,.333,13.5,13,23,92.7,96.3
