Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Milwaukee Bucks,44,14,.759,—,45,13,116.6,107.0
Toronto Raptors,43,16,.729,1.5,40,19,114.3,108.7
Indiana Pacers,38,20,.655,6.0,39,19,108.1,102.9
Philadelphia 76ers,38,21,.644,6.5,36,23,115.7,112.0
Boston Celtics,37,22,.627,7.5,41,18,112.7,106.4
Brooklyn Nets,30,30,.500,15.0,29,31,112.1,112.7
Charlotte Hornets,27,30,.474,16.5,28,29,110.8,111.3
Orlando Magic,27,32,.458,17.5,27,32,105.8,106.9
Detroit Pistons,26,30,.464,17.0,25,31,106.6,108.1
Miami Heat,26,31,.456,17.5,27,30,105.0,105.7
Washington Wizards,24,34,.414,20.0,24,34,113.9,116.9
Atlanta Hawks,19,39,.328,25.0,16,42,110.6,118.2
Chicago Bulls,14,44,.241,30.0,14,44,103.2,111.6
Cleveland Cavaliers,13,46,.220,31.5,13,46,103.1,113.2
New York Knicks,11,47,.190,33.0,14,44,105.3,114.0
Golden State Warriors,42,16,.724,—,41,17,118.9,111.9
Denver Nuggets,39,18,.684,2.5,37,20,112.0,107.1
Oklahoma City Thunder,37,20,.649,4.5,37,20,115.4,110.2
Portland Trail Blazers,35,23,.603,7.0,35,23,113.3,110.1
Houston Rockets,33,25,.569,9.0,33,25,113.0,111.1
San Antonio Spurs,33,26,.559,9.5,31,28,112.3,111.4
Utah Jazz,32,25,.561,9.5,34,23,109.2,105.9
Los Angeles Clippers,32,27,.542,10.5,30,29,114.3,113.8
Sacramento Kings,30,28,.517,12.0,27,31,113.6,114.8
Los Angeles Lakers,29,29,.500,13.0,27,31,112.2,113.3
Minnesota Timberwolves,27,30,.474,14.5,29,28,111.9,111.7
Dallas Mavericks,26,31,.456,15.5,28,29,108.7,108.7
New Orleans Pelicans,26,33,.441,16.5,31,28,115.6,114.8
Memphis Grizzlies,23,36,.390,19.5,23,36,100.6,103.8
Phoenix Suns,11,49,.183,32.0,13,47,105.8,116.1
