Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,15,2,.882,—,13,4,102.5,94.4
Toronto Raptors,10,5,.667,4.0,11,4,111.1,104.3
Detroit Pistons,10,5,.667,4.0,9,6,105.3,101.5
Washington Wizards,9,6,.600,5.0,10,5,109.2,104.1
Cleveland Cavaliers,9,7,.563,5.5,7,9,110.6,112.2
Milwaukee Bucks,8,7,.533,6.0,6,9,102.3,104.9
Philadelphia 76ers,8,7,.533,6.0,7,8,109.0,110.4
New York Knicks,8,7,.533,6.0,7,8,104.5,104.8
Indiana Pacers,8,8,.500,6.5,8,8,108.4,108.8
Orlando Magic,8,8,.500,6.5,7,9,107.3,108.3
Miami Heat,7,8,.467,7.0,7,8,100.6,102.0
Brooklyn Nets,6,9,.400,8.0,6,9,110.5,113.7
Charlotte Hornets,6,9,.400,8.0,7,8,104.7,105.6
Chicago Bulls,3,10,.231,10.0,3,10,94.8,104.2
Atlanta Hawks,3,13,.188,11.5,6,10,103.9,108.5
Houston Rockets,13,4,.765,—,13,4,112.6,104.0
Golden State Warriors,12,4,.750,0.5,13,3,117.9,107.3
Minnesota Timberwolves,10,5,.667,2.0,8,7,108.2,107.5
San Antonio Spurs,10,6,.625,2.5,9,7,101.6,99.1
Denver Nuggets,9,6,.600,3.0,9,6,108.5,105.4
Portland Trail Blazers,9,7,.563,3.5,11,5,103.0,97.5
New Orleans Pelicans,8,8,.500,4.5,7,9,108.4,110.6
Oklahoma City Thunder,7,8,.467,5.0,10,5,102.9,97.5
Memphis Grizzlies,7,8,.467,5.0,7,8,100.7,101.3
Utah Jazz,7,10,.412,6.0,8,9,100.5,100.8
Los Angeles Lakers,6,10,.375,6.5,6,10,104.3,107.4
Phoenix Suns,6,11,.353,7.0,4,13,107.6,116.6
Los Angeles Clippers,5,10,.333,7.0,7,8,106.3,106.5
Sacramento Kings,4,12,.250,8.5,2,14,92.9,105.3
Dallas Mavericks,3,14,.176,10.0,5,12,98.9,105.6
