Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,12,4,.750,—,11,5,101.4,96.1
New York Knicks,10,9,.526,3.5,11,8,90.5,88.5
Philadelphia 76ers,10,9,.526,3.5,11,8,91.1,89.6
Orlando Magic,9,9,.500,4.0,8,10,102.0,102.8
Boston Celtics,8,8,.500,4.0,8,8,97.7,97.9
Washington Wizards,5,13,.278,8.0,5,13,92.4,99.7
New Jersey Nets,2,15,.118,10.5,4,13,93.3,101.6
Toronto Raptors,11,6,.647,—,10,7,98.4,95.8
Indiana Pacers,10,7,.588,1.0,11,6,100.2,96.5
Charlotte Hornets,10,7,.588,1.0,11,6,99.5,94.8
Milwaukee Bucks,10,7,.588,1.0,9,8,101.9,100.9
Cleveland Cavaliers,8,7,.533,2.0,7,8,100.5,101.4
Atlanta Hawks,8,9,.471,3.0,8,9,101.1,101.8
Detroit Pistons,8,10,.444,3.5,9,9,102.4,102.5
Chicago Bulls,1,14,.067,9.0,2,13,86.6,98.7
San Antonio Spurs,14,5,.737,—,15,4,96.8,88.6
Utah Jazz,9,7,.563,3.5,9,7,93.7,91.9
Denver Nuggets,8,8,.500,4.5,7,9,97.4,99.1
Minnesota Timberwolves,7,7,.500,4.5,8,6,97.9,95.4
Dallas Mavericks,7,12,.368,7.0,7,12,101.3,104.7
Houston Rockets,6,12,.333,7.5,8,10,100.6,101.9
Vancouver Grizzlies,3,13,.188,9.5,4,12,92.1,100.7
Portland Trail Blazers,15,4,.789,—,15,4,96.5,88.7
Los Angeles Lakers,14,4,.778,0.5,13,5,96.8,89.7
Seattle SuperSonics,13,5,.722,1.5,10,8,101.0,100.2
Sacramento Kings,11,3,.786,1.5,10,4,106.9,100.3
Phoenix Suns,11,6,.647,3.0,12,5,98.5,92.3
Los Angeles Clippers,4,12,.250,9.5,4,12,90.8,98.4
Golden State Warriors,2,14,.125,11.5,3,13,92.4,103.9
