Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,43,12,.782,—,45,10,100.4,90.5
Toronto Raptors,31,24,.564,12.0,36,19,99.9,95.6
Philadelphia 76ers,25,32,.439,19.0,28,29,95.0,95.3
New Jersey Nets,25,32,.439,19.0,19,38,94.2,99.1
New York Knicks,17,39,.304,26.5,16,40,94.9,101.3
Detroit Pistons,42,15,.737,—,44,13,98.3,90.3
Cleveland Cavaliers,32,25,.561,10.0,27,30,97.4,98.2
Chicago Bulls,22,34,.393,19.5,22,34,95.6,98.5
Indiana Pacers,22,35,.386,20.0,23,34,102.3,105.0
Milwaukee Bucks,22,35,.386,20.0,17,40,95.2,101.5
Orlando Magic,37,22,.627,—,37,22,104.4,100.6
Washington Wizards,27,30,.474,9.0,28,29,98.0,98.3
Atlanta Hawks,23,32,.418,12.0,23,32,95.0,97.5
Charlotte Bobcats,19,37,.339,16.5,17,39,95.3,100.9
Miami Heat,10,45,.182,25.0,14,41,93.5,100.6
Utah Jazz,36,21,.632,—,39,18,105.4,99.9
Denver Nuggets,33,23,.589,2.5,32,24,107.0,104.8
Portland Trail Blazers,29,28,.509,7.0,27,30,95.1,96.0
Seattle SuperSonics,15,41,.268,20.5,16,40,96.8,103.7
Minnesota Timberwolves,12,43,.218,23.0,15,40,93.7,100.7
Los Angeles Lakers,40,17,.702,—,41,16,107.8,100.5
Phoenix Suns,39,18,.684,1.0,38,19,109.5,104.4
Golden State Warriors,34,22,.607,5.5,32,24,110.0,107.9
Sacramento Kings,26,30,.464,13.5,24,32,100.5,102.7
Los Angeles Clippers,19,35,.352,19.5,18,36,94.3,99.1
San Antonio Spurs,38,17,.691,—,38,17,96.1,90.8
Dallas Mavericks,38,19,.667,1.0,37,20,99.2,95.1
New Orleans Hornets,37,18,.673,1.0,37,18,99.7,94.8
Houston Rockets,37,20,.649,2.0,37,20,96.3,92.1
Memphis Grizzlies,14,43,.246,25.0,18,39,99.7,105.4
