Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,3,0,1.000,—,2,1,109.7,102.3
Toronto Raptors,3,1,.750,0.5,3,1,112.0,103.3
Atlanta Hawks,2,1,.667,1.0,2,1,107.7,101.3
Milwaukee Bucks,2,1,.667,1.0,2,1,124.0,118.0
Boston Celtics,2,1,.667,1.0,2,1,107.7,102.7
Miami Heat,2,1,.667,1.0,2,1,120.0,114.3
Detroit Pistons,2,2,.500,1.5,2,2,106.5,109.5
Brooklyn Nets,1,2,.333,2.0,2,1,124.0,123.3
Cleveland Cavaliers,1,2,.333,2.0,1,2,102.3,107.3
Orlando Magic,1,2,.333,2.0,1,2,96.0,97.3
Washington Wizards,1,2,.333,2.0,2,1,106.3,105.7
Charlotte Hornets,1,3,.250,2.5,1,3,105.5,119.3
Chicago Bulls,1,3,.250,2.5,1,3,104.3,110.3
New York Knicks,1,3,.250,2.5,1,3,105.0,112.3
Indiana Pacers,0,3,.000,3.0,1,2,101.0,108.3
San Antonio Spurs,3,0,1.000,—,2,1,119.0,114.3
Denver Nuggets,3,0,1.000,—,2,1,105.7,100.3
Minnesota Timberwolves,3,0,1.000,—,2,1,121.3,111.3
Los Angeles Clippers,3,1,.750,0.5,3,1,121.5,112.5
Utah Jazz,3,1,.750,0.5,3,1,98.8,91.5
Dallas Mavericks,2,1,.667,1.0,2,1,116.7,112.3
Houston Rockets,2,1,.667,1.0,2,1,117.7,117.3
Los Angeles Lakers,2,1,.667,1.0,2,1,105.7,99.7
Portland Trail Blazers,2,2,.500,1.5,2,2,113.3,113.0
Phoenix Suns,2,2,.500,1.5,3,1,114.0,105.3
Memphis Grizzlies,1,2,.333,2.0,1,2,112.3,121.0
Golden State Warriors,1,2,.333,2.0,1,2,116.0,128.0
Oklahoma City Thunder,1,3,.250,2.5,2,2,103.0,101.3
New Orleans Pelicans,0,4,.000,3.5,1,3,121.0,128.3
Sacramento Kings,0,4,.000,3.5,0,4,95.5,115.0
