Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,27,13,.675,—,26,14,96.0,91.6
Boston Celtics,24,16,.600,3.0,24,16,96.0,93.3
Orlando Magic,21,21,.500,7.0,25,17,100.6,97.7
Washington Wizards,19,19,.500,7.0,17,21,90.8,92.2
Philadelphia 76ers,19,21,.475,8.0,22,18,90.0,88.9
New York Knicks,14,25,.359,12.5,14,25,89.1,93.2
Miami Heat,13,26,.333,13.5,13,26,85.1,89.1
Milwaukee Bucks,26,13,.667,—,23,16,98.3,96.0
Toronto Raptors,24,18,.571,3.5,21,21,92.2,91.9
Indiana Pacers,22,21,.512,6.0,21,22,97.1,97.1
Detroit Pistons,19,20,.487,7.0,20,19,93.6,93.6
Charlotte Hornets,19,21,.475,7.5,19,21,94.1,94.8
Atlanta Hawks,14,26,.350,12.5,12,28,95.0,100.6
Cleveland Cavaliers,13,28,.317,14.0,13,28,91.8,97.1
Chicago Bulls,8,32,.200,18.5,8,32,85.2,94.6
Minnesota Timberwolves,30,10,.750,—,29,11,102.3,95.5
Dallas Mavericks,29,12,.707,1.5,26,15,103.6,99.7
San Antonio Spurs,27,11,.711,2.0,27,11,98.9,92.8
Utah Jazz,22,19,.537,8.5,23,18,96.8,95.4
Houston Rockets,13,28,.317,17.5,14,27,91.3,95.9
Denver Nuggets,12,28,.300,18.0,13,27,92.5,97.5
Memphis Grizzlies,12,28,.300,18.0,10,30,90.6,97.8
Sacramento Kings,31,9,.775,—,29,11,103.6,96.5
Los Angeles Lakers,28,9,.757,1.5,30,7,102.0,92.1
Seattle SuperSonics,21,19,.525,10.0,22,18,97.8,96.5
Los Angeles Clippers,21,21,.500,11.0,21,21,95.0,95.1
Portland Trail Blazers,20,20,.500,11.0,22,18,94.3,93.2
Phoenix Suns,20,20,.500,11.0,22,18,98.6,97.4
Golden State Warriors,13,27,.325,18.0,14,26,95.0,99.7
