Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,41,16,.719,—,43,14,111.9,103.4
Boston Celtics,40,19,.678,2.0,37,22,103.1,99.6
Cleveland Cavaliers,34,23,.596,7.0,29,28,110.1,110.0
Washington Wizards,34,24,.586,7.5,33,25,107.5,105.5
Indiana Pacers,33,25,.569,8.5,32,26,106.8,105.5
Milwaukee Bucks,32,25,.561,9.0,28,29,104.6,104.6
Philadelphia 76ers,31,25,.554,9.5,32,24,107.6,105.7
Miami Heat,30,28,.517,11.5,27,31,100.5,101.4
Detroit Pistons,28,29,.491,13.0,28,29,103.4,103.5
Charlotte Hornets,25,33,.431,16.5,28,30,106.1,106.4
New York Knicks,24,36,.400,18.5,25,35,103.9,106.2
Chicago Bulls,20,38,.345,21.5,18,40,103.5,109.3
Brooklyn Nets,19,41,.317,23.5,22,38,105.2,109.7
Orlando Magic,18,40,.310,23.5,21,37,105.7,109.9
Atlanta Hawks,18,41,.305,24.0,22,37,103.7,107.8
Golden State Warriors,45,14,.763,—,43,16,116.2,108.1
Houston Rockets,44,13,.772,—,43,14,114.1,105.4
Minnesota Timberwolves,36,25,.590,10.0,36,25,109.7,106.8
San Antonio Spurs,35,24,.593,10.0,36,23,101.6,98.5
Oklahoma City Thunder,34,26,.567,11.5,37,23,106.7,103.3
Portland Trail Blazers,32,26,.552,12.5,31,27,105.0,103.9
Denver Nuggets,32,26,.552,12.5,31,27,107.9,106.8
New Orleans Pelicans,31,26,.544,13.0,29,28,111.3,111.2
Los Angeles Clippers,30,27,.526,14.0,30,27,108.3,107.5
Utah Jazz,30,28,.517,14.5,33,25,103.5,101.7
Los Angeles Lakers,23,34,.404,21.0,23,34,107.3,110.2
Memphis Grizzlies,18,38,.321,25.5,21,35,99.2,102.9
Dallas Mavericks,18,40,.310,26.5,24,34,102.1,104.4
Sacramento Kings,18,40,.310,26.5,15,43,98.8,106.8
Phoenix Suns,18,41,.305,27.0,14,45,103.9,112.8
