Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,5,2,.714,—,5,2,98.9,91.0
Boston Celtics,5,2,.714,—,4,3,98.3,96.9
Orlando Magic,5,2,.714,—,5,2,106.7,102.0
Philadelphia 76ers,4,2,.667,0.5,4,2,99.2,94.5
Washington Wizards,4,3,.571,1.0,5,2,92.4,85.4
Miami Heat,1,4,.200,3.0,2,3,86.0,89.0
New York Knicks,1,6,.143,4.0,2,5,91.1,98.6
Indiana Pacers,5,1,.833,—,5,1,94.5,86.8
New Orleans Hornets,5,1,.833,—,4,2,95.3,88.8
Detroit Pistons,5,2,.714,0.5,4,3,85.0,82.0
Milwaukee Bucks,3,3,.500,2.0,3,3,99.8,99.2
Atlanta Hawks,3,4,.429,2.5,3,4,97.4,98.6
Chicago Bulls,3,4,.429,2.5,2,5,90.9,97.1
Toronto Raptors,2,4,.333,3.0,1,5,84.5,94.3
Cleveland Cavaliers,2,5,.286,3.5,2,5,84.4,92.3
Dallas Mavericks,7,0,1.000,—,6,1,105.6,88.3
San Antonio Spurs,5,2,.714,2.0,5,2,91.3,86.3
Houston Rockets,3,2,.600,3.0,3,2,92.2,89.8
Minnesota Timberwolves,4,4,.500,3.5,3,5,91.8,95.9
Denver Nuggets,2,4,.333,4.5,2,4,80.2,85.0
Utah Jazz,2,5,.286,5.0,2,5,90.6,96.7
Memphis Grizzlies,0,8,.000,7.5,1,7,93.4,104.0
Seattle SuperSonics,5,2,.714,—,5,2,93.3,87.6
Sacramento Kings,5,3,.625,0.5,6,2,100.1,91.8
Phoenix Suns,3,3,.500,1.5,3,3,82.5,84.0
Portland Trail Blazers,3,5,.375,2.5,3,5,85.6,89.5
Los Angeles Clippers,2,4,.333,2.5,2,4,95.7,100.3
Los Angeles Lakers,2,5,.286,3.0,3,4,91.7,94.9
Golden State Warriors,2,6,.250,3.5,2,6,97.5,103.4
