Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,38,25,.603,—,39,24,104.4,101.0
Brooklyn Nets,25,36,.410,12.0,23,38,96.3,99.8
Boston Celtics,25,36,.410,12.0,27,34,100.9,102.4
Philadelphia 76ers,14,49,.222,24.0,12,51,90.6,100.7
New York Knicks,12,49,.197,25.0,14,47,92.6,101.2
Cleveland Cavaliers,40,25,.615,—,41,24,102.5,98.5
Chicago Bulls,39,25,.609,0.5,37,27,101.1,98.8
Milwaukee Bucks,33,29,.532,5.5,34,28,97.6,96.4
Indiana Pacers,28,34,.452,10.5,31,31,96.1,96.1
Detroit Pistons,23,39,.371,15.5,28,34,98.3,99.8
Atlanta Hawks,49,13,.790,—,44,18,102.4,96.3
Washington Wizards,35,28,.556,14.5,33,30,98.4,97.9
Charlotte Hornets,28,33,.459,20.5,27,34,95.3,96.8
Miami Heat,28,34,.452,21.0,25,37,94.5,97.0
Orlando Magic,21,43,.328,29.0,20,44,95.9,101.2
Portland Trail Blazers,41,20,.672,—,41,20,102.4,97.4
Oklahoma City Thunder,35,28,.556,7.0,37,26,102.3,99.6
Utah Jazz,26,36,.419,15.5,29,33,95.2,96.0
Denver Nuggets,22,41,.349,20.0,22,41,99.7,104.2
Minnesota Timberwolves,14,47,.230,27.0,16,45,98.0,105.6
Golden State Warriors,49,12,.803,—,48,13,109.8,99.7
Los Angeles Clippers,40,23,.635,10.0,43,20,106.3,100.4
Phoenix Suns,33,31,.516,17.5,33,31,105.3,104.8
Sacramento Kings,21,40,.344,28.0,22,39,100.6,104.7
Los Angeles Lakers,16,46,.258,33.5,18,44,99.3,105.7
Memphis Grizzlies,44,18,.710,—,39,23,99.3,95.6
Houston Rockets,43,20,.683,1.5,39,24,103.3,99.7
Dallas Mavericks,41,24,.631,4.5,41,24,104.4,100.4
San Antonio Spurs,39,23,.629,5.0,40,22,101.3,97.2
New Orleans Pelicans,34,29,.540,10.5,32,31,99.4,99.0
