Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,23,7,.767,—,22,8,115.6,107.0
Philadelphia 76ers,19,10,.655,3.5,16,13,114.2,112.0
Milwaukee Bucks,18,9,.667,3.5,20,7,118.1,109.2
Indiana Pacers,18,10,.643,4.0,19,9,106.4,101.3
Boston Celtics,17,10,.630,4.5,20,7,111.1,103.6
Charlotte Hornets,14,13,.519,7.5,16,11,113.9,110.7
Detroit Pistons,13,13,.500,8.0,12,14,109.0,110.2
Orlando Magic,13,15,.464,9.0,11,17,104.3,107.3
Miami Heat,11,16,.407,10.5,12,15,107.2,108.6
Washington Wizards,11,17,.393,11.0,10,18,112.1,116.9
Brooklyn Nets,11,18,.379,11.5,13,16,109.3,111.1
New York Knicks,8,21,.276,14.5,9,20,108.3,114.9
Cleveland Cavaliers,7,21,.250,15.0,7,21,103.4,111.2
Atlanta Hawks,6,21,.222,15.5,6,21,107.9,118.0
Chicago Bulls,6,23,.207,16.5,6,23,101.4,112.3
Golden State Warriors,19,10,.655,—,19,10,115.6,110.6
Denver Nuggets,18,9,.667,—,19,8,110.0,103.7
Oklahoma City Thunder,17,9,.654,0.5,18,8,111.7,105.2
Los Angeles Clippers,17,11,.607,1.5,15,13,114.3,113.6
Los Angeles Lakers,17,11,.607,1.5,15,13,113.0,111.4
Memphis Grizzlies,16,11,.593,2.0,14,13,102.9,102.1
Dallas Mavericks,15,12,.556,3.0,15,12,109.4,107.6
Sacramento Kings,15,12,.556,3.0,13,14,115.3,115.5
Portland Trail Blazers,15,13,.536,3.5,15,13,111.0,109.8
San Antonio Spurs,15,14,.517,4.0,14,15,110.8,111.5
New Orleans Pelicans,15,15,.500,4.5,17,13,117.4,115.5
Utah Jazz,14,15,.483,5.0,15,14,107.4,107.0
Houston Rockets,13,14,.481,5.0,13,14,109.0,109.6
Minnesota Timberwolves,13,15,.464,5.5,14,14,110.5,111.0
Phoenix Suns,5,24,.172,14.0,6,23,102.1,113.2
