Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,24,21,.533,—,23,22,94.8,94.7
Philadelphia 76ers,24,23,.511,1.0,22,25,100.6,101.4
Boston Celtics,18,30,.375,7.5,20,28,97.1,99.7
Toronto Raptors,17,31,.354,8.5,19,29,100.1,103.5
New York Knicks,14,32,.304,10.5,15,31,96.7,101.8
Detroit Pistons,39,7,.848,—,36,10,98.7,90.1
Cleveland Cavaliers,27,19,.587,12.0,28,18,98.5,95.2
Milwaukee Bucks,24,22,.522,15.0,20,26,96.3,98.2
Indiana Pacers,23,22,.511,15.5,26,19,93.0,91.0
Chicago Bulls,20,26,.435,19.0,22,24,96.8,97.5
Miami Heat,29,19,.604,—,31,17,100.0,95.9
Washington Wizards,22,23,.489,5.5,23,22,99.6,99.0
Orlando Magic,19,26,.422,8.5,19,26,93.4,95.7
Atlanta Hawks,14,32,.304,14.0,14,32,95.7,101.2
Charlotte Bobcats,12,36,.250,17.0,15,33,94.9,100.1
Denver Nuggets,26,23,.531,—,25,24,99.6,99.1
Utah Jazz,23,25,.479,2.5,19,29,89.6,92.6
Minnesota Timberwolves,21,25,.457,3.5,22,24,90.8,91.3
Seattle SuperSonics,19,28,.404,6.0,17,30,102.0,106.6
Portland Trail Blazers,17,29,.370,7.5,13,33,89.5,95.8
Phoenix Suns,31,16,.660,—,33,14,106.8,100.7
Los Angeles Clippers,28,17,.622,2.0,27,18,98.2,95.4
Los Angeles Lakers,24,23,.511,7.0,26,21,98.6,97.3
Golden State Warriors,21,25,.457,9.5,23,23,99.2,99.2
Sacramento Kings,20,27,.426,11.0,22,25,98.6,99.4
San Antonio Spurs,37,10,.787,—,35,12,94.3,87.5
Dallas Mavericks,37,10,.787,—,34,13,99.7,93.3
Memphis Grizzlies,26,20,.565,10.5,28,18,89.7,87.0
New Orleans/Oklahoma City Hornets,24,22,.522,12.5,21,25,91.9,92.8
Houston Rockets,18,29,.383,19.0,21,26,89.8,91.4
