Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Orlando Magic,5,2,.714,—,4,3,87.7,86.3
New York Knicks,4,2,.667,0.5,4,2,85.2,81.0
Philadelphia 76ers,4,2,.667,0.5,4,2,87.8,81.3
Miami Heat,4,3,.571,1.0,5,2,91.7,87.1
Boston Celtics,2,3,.400,2.0,2,3,93.0,97.0
New Jersey Nets,2,4,.333,2.5,2,4,85.0,90.2
Washington Wizards,1,3,.250,2.5,1,3,92.5,100.0
Milwaukee Bucks,4,1,.800,—,4,1,94.8,87.2
Atlanta Hawks,5,2,.714,—,5,2,88.6,81.7
Indiana Pacers,4,3,.571,1.0,3,4,94.4,94.6
Cleveland Cavaliers,3,3,.500,1.5,3,3,86.8,86.0
Detroit Pistons,3,4,.429,2.0,3,4,89.4,90.6
Toronto Raptors,1,4,.200,3.0,1,4,89.2,95.6
Charlotte Hornets,1,5,.167,3.5,1,5,86.7,97.5
Chicago Bulls,1,5,.167,3.5,1,5,77.8,86.7
Utah Jazz,6,1,.857,—,5,2,92.7,86.3
Houston Rockets,5,1,.833,0.5,5,1,97.0,88.7
Minnesota Timberwolves,4,2,.667,1.5,4,2,91.0,84.5
San Antonio Spurs,4,3,.571,2.0,5,2,88.3,84.0
Vancouver Grizzlies,3,3,.500,2.5,2,4,92.3,97.5
Denver Nuggets,1,6,.143,5.0,2,5,96.6,105.9
Dallas Mavericks,1,6,.143,5.0,2,5,90.3,97.3
Seattle SuperSonics,6,0,1.000,—,5,1,89.7,79.2
Portland Trail Blazers,3,2,.600,2.5,4,1,96.4,89.6
Los Angeles Lakers,4,3,.571,2.5,4,3,94.7,91.3
Phoenix Suns,4,3,.571,2.5,3,4,99.9,101.9
Sacramento Kings,3,3,.500,3.0,3,3,99.8,98.8
Golden State Warriors,2,5,.286,4.5,2,5,89.0,94.7
Los Angeles Clippers,0,6,.000,6.0,1,5,90.2,98.3
