Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,50,31,.617,—,51,30,99.3,95.4
Toronto Raptors,39,42,.481,11.0,35,46,103.7,105.8
New York Knicks,29,52,.358,21.0,31,50,102.0,105.6
Philadelphia 76ers,27,54,.333,23.0,30,51,97.6,101.3
New Jersey Nets,12,69,.148,38.0,17,64,92.5,101.6
Cleveland Cavaliers,61,20,.753,—,59,22,102.3,95.5
Milwaukee Bucks,45,36,.556,16.0,45,36,97.6,96.0
Chicago Bulls,40,41,.494,21.0,35,46,97.5,99.2
Indiana Pacers,32,49,.395,29.0,32,49,100.8,103.9
Detroit Pistons,26,55,.321,35.0,26,55,93.9,99.1
Orlando Magic,58,23,.716,—,60,21,102.5,95.1
Atlanta Hawks,52,29,.642,6.0,53,28,101.7,97.2
Miami Heat,46,35,.568,12.0,47,34,96.5,94.3
Charlotte Bobcats,44,37,.543,14.0,45,36,95.4,93.8
Washington Wizards,25,56,.309,33.0,27,54,96.2,101.1
Utah Jazz,53,28,.654,—,55,26,104.5,98.9
Denver Nuggets,53,29,.646,0.5,52,30,106.5,102.4
Portland Trail Blazers,50,31,.617,3.0,50,31,97.9,94.5
Oklahoma City Thunder,49,32,.605,4.0,50,31,101.3,97.9
Minnesota Timberwolves,15,66,.185,38.0,17,64,98.2,107.8
Los Angeles Lakers,57,24,.704,—,54,27,101.8,96.9
Phoenix Suns,53,28,.654,4.0,53,28,110.4,105.6
Los Angeles Clippers,28,53,.346,29.0,23,58,95.6,102.2
Golden State Warriors,25,56,.309,32.0,31,50,108.6,112.4
Sacramento Kings,25,57,.305,32.5,29,53,100.0,104.4
Dallas Mavericks,54,27,.667,—,48,33,102.1,99.4
San Antonio Spurs,50,31,.617,4.0,55,26,101.5,96.3
Houston Rockets,42,39,.519,12.0,40,41,102.2,102.5
Memphis Grizzlies,40,41,.494,14.0,37,44,102.5,103.9
New Orleans Hornets,36,45,.444,18.0,33,48,100.0,102.6
