Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,56,23,.709,—,55,24,104.2,98.1
Toronto Raptors,52,25,.675,3.0,50,27,102.7,98.4
Atlanta Hawks,46,32,.590,9.5,49,29,102.9,99.0
Boston Celtics,46,32,.590,9.5,48,30,105.6,102.3
Miami Heat,45,32,.584,10.0,42,35,99.8,98.3
Charlotte Hornets,45,33,.577,10.5,46,32,103.0,100.5
Indiana Pacers,42,36,.538,13.5,43,35,101.9,100.5
Detroit Pistons,42,37,.532,14.0,41,38,101.8,101.3
Chicago Bulls,39,39,.500,16.5,35,43,101.2,102.9
Washington Wizards,38,40,.487,17.5,37,41,103.8,104.6
Orlando Magic,33,45,.423,22.5,35,43,101.9,103.3
Milwaukee Bucks,32,46,.410,23.5,28,50,98.9,102.9
New York Knicks,31,48,.392,25.0,32,47,98.4,101.2
Brooklyn Nets,21,57,.269,34.5,21,57,98.4,105.5
Philadelphia 76ers,10,68,.128,45.5,15,63,97.1,107.3
Golden State Warriors,69,9,.885,—,62,16,115.3,104.5
San Antonio Spurs,65,12,.844,3.5,64,13,104.0,92.5
Oklahoma City Thunder,54,25,.684,15.5,57,22,110.3,103.1
Los Angeles Clippers,50,28,.641,19.0,50,28,104.5,100.4
Portland Trail Blazers,43,37,.538,27.0,42,38,105.1,104.4
Memphis Grizzlies,42,36,.538,27.0,35,43,99.3,100.9
Dallas Mavericks,40,38,.513,29.0,38,40,102.6,103.0
Utah Jazz,39,39,.500,30.0,44,34,97.7,95.8
Houston Rockets,38,40,.487,31.0,37,41,105.7,106.4
Denver Nuggets,32,47,.405,37.5,32,47,102.2,105.1
Sacramento Kings,31,47,.397,38.0,34,44,107.0,109.1
New Orleans Pelicans,29,49,.372,40.0,30,48,102.4,105.7
Minnesota Timberwolves,26,52,.333,43.0,29,49,101.8,105.7
Phoenix Suns,20,58,.256,49.0,21,57,100.1,107.6
Los Angeles Lakers,16,62,.205,53.0,17,61,97.3,106.6
