Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,43,26,.623,—,41,28,95.1,92.4
New York Knicks,43,26,.623,—,40,29,92.2,90.0
Philadelphia 76ers,41,28,.594,2.0,38,31,94.7,93.3
Orlando Magic,35,36,.493,9.0,36,35,100.6,100.4
Boston Celtics,30,40,.429,13.5,32,38,98.8,100.0
New Jersey Nets,29,40,.420,14.0,34,35,98.0,98.1
Washington Wizards,25,46,.352,19.0,28,43,96.1,99.3
Indiana Pacers,47,23,.671,—,46,24,101.8,97.4
Toronto Raptors,39,30,.565,7.5,35,34,98.0,98.0
Charlotte Hornets,38,31,.551,8.5,39,30,98.4,96.4
Detroit Pistons,36,33,.522,10.5,37,32,104.2,103.0
Milwaukee Bucks,33,37,.471,14.0,34,36,101.2,101.5
Cleveland Cavaliers,27,42,.391,19.5,25,44,96.8,100.6
Atlanta Hawks,25,44,.362,21.5,25,44,94.6,98.3
Chicago Bulls,14,55,.203,32.5,12,57,84.4,94.1
Utah Jazz,47,21,.691,—,45,23,96.1,91.5
San Antonio Spurs,44,25,.638,3.5,50,19,96.2,89.9
Minnesota Timberwolves,43,26,.623,4.5,41,28,98.6,95.8
Dallas Mavericks,29,40,.420,18.5,31,38,100.5,102.2
Denver Nuggets,28,42,.400,20.0,29,41,98.0,100.6
Houston Rockets,26,44,.371,22.0,30,40,98.1,100.0
Vancouver Grizzlies,19,50,.275,28.5,22,47,93.6,99.0
Los Angeles Lakers,59,12,.831,—,57,14,100.7,91.3
Portland Trail Blazers,51,18,.739,7.0,50,19,97.6,91.2
Phoenix Suns,45,24,.652,13.0,47,22,99.3,93.9
Sacramento Kings,40,29,.580,18.0,42,27,105.1,101.6
Seattle SuperSonics,40,29,.580,18.0,37,32,98.0,96.9
Golden State Warriors,17,53,.243,41.5,17,53,94.9,103.0
Los Angeles Clippers,14,57,.197,45.0,11,60,91.3,103.0
