Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,12,1,.923,—,10,3,117.9,108.1
Milwaukee Bucks,9,3,.750,2.5,10,2,121.7,109.3
Indiana Pacers,8,5,.615,4.0,8,5,105.9,102.1
Philadelphia 76ers,8,6,.571,4.5,7,7,111.9,112.9
Boston Celtics,7,5,.583,4.5,7,5,106.1,103.8
Detroit Pistons,6,5,.545,5.0,5,6,110.7,111.1
Charlotte Hornets,6,6,.500,5.5,8,4,116.8,109.7
Brooklyn Nets,6,7,.462,6.0,6,7,108.8,109.3
Orlando Magic,5,7,.417,6.5,3,9,102.6,109.7
Miami Heat,5,7,.417,6.5,6,6,110.6,110.6
Chicago Bulls,4,9,.308,8.0,4,9,106.5,113.1
New York Knicks,4,9,.308,8.0,5,8,107.7,111.3
Atlanta Hawks,3,9,.250,8.5,3,9,109.6,119.3
Washington Wizards,3,9,.250,8.5,3,9,110.5,119.3
Cleveland Cavaliers,1,11,.083,10.5,3,9,103.3,113.1
Golden State Warriors,11,2,.846,—,10,3,121.9,110.8
Denver Nuggets,9,3,.750,1.5,9,3,109.6,102.1
Portland Trail Blazers,9,3,.750,1.5,9,3,117.2,107.2
San Antonio Spurs,7,4,.636,3.0,6,5,109.5,107.9
Memphis Grizzlies,7,4,.636,3.0,6,5,103.1,101.1
Los Angeles Clippers,7,5,.583,3.5,8,4,116.3,111.7
Oklahoma City Thunder,7,5,.583,3.5,7,5,109.0,106.6
Sacramento Kings,7,6,.538,4.0,6,7,115.3,116.8
Utah Jazz,6,6,.500,4.5,7,5,111.6,109.9
New Orleans Pelicans,6,6,.500,4.5,6,6,117.7,117.0
Los Angeles Lakers,6,6,.500,4.5,6,6,117.0,116.3
Houston Rockets,4,7,.364,6.0,3,8,101.5,107.7
Dallas Mavericks,4,8,.333,6.5,5,7,110.8,113.7
Minnesota Timberwolves,4,9,.308,7.0,4,9,110.5,117.7
Phoenix Suns,2,10,.167,8.5,2,10,101.2,114.4
