Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Milwaukee Bucks,59,20,.747,—,60,19,118.1,108.8
Toronto Raptors,56,23,.709,3.0,54,25,114.4,108.4
Philadelphia 76ers,49,30,.620,10.0,46,33,115.3,112.6
Boston Celtics,47,32,.595,12.0,50,29,112.3,108.0
Indiana Pacers,47,32,.595,12.0,49,30,108.0,104.1
Detroit Pistons,39,39,.500,19.5,38,40,107.2,107.6
Orlando Magic,39,40,.494,20.0,40,39,106.5,106.4
Brooklyn Nets,39,40,.494,20.0,38,41,112.0,112.6
Miami Heat,38,40,.487,20.5,39,39,105.6,105.7
Charlotte Hornets,36,42,.462,22.5,35,43,110.6,112.2
Washington Wizards,32,47,.405,27.0,33,46,114.2,116.8
Atlanta Hawks,29,50,.367,30.0,26,53,113.2,118.8
Chicago Bulls,22,57,.278,37.0,21,58,105.2,113.4
Cleveland Cavaliers,19,60,.241,40.0,18,61,104.6,113.9
New York Knicks,15,63,.192,43.5,18,60,104.9,114.1
Golden State Warriors,54,24,.692,—,54,24,117.6,111.1
Denver Nuggets,52,26,.667,2.0,49,29,110.8,106.6
Houston Rockets,51,28,.646,3.5,50,29,113.4,109.2
Portland Trail Blazers,50,28,.641,4.0,49,29,114.6,110.2
Utah Jazz,48,30,.615,6.0,52,26,111.3,106.0
Los Angeles Clippers,47,32,.595,7.5,42,37,114.9,113.7
Oklahoma City Thunder,45,33,.577,9.0,47,31,114.0,110.8
San Antonio Spurs,45,34,.570,9.5,42,37,111.5,110.4
Sacramento Kings,39,40,.494,15.5,38,41,114.0,114.8
Minnesota Timberwolves,35,43,.449,19.0,36,42,112.7,113.9
Los Angeles Lakers,35,44,.443,19.5,35,44,111.8,113.6
New Orleans Pelicans,32,47,.405,22.5,37,42,115.2,116.5
Dallas Mavericks,31,47,.397,23.0,36,42,108.6,109.9
Memphis Grizzlies,31,47,.397,23.0,31,47,102.8,105.7
Phoenix Suns,18,61,.228,36.5,19,60,107.1,116.3
