Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,21,10,.677,—,21,10,102.2,97.2
Brooklyn Nets,16,15,.516,5.0,15,16,94.2,94.4
Philadelphia 76ers,15,17,.469,6.5,13,19,93.5,95.8
Boston Celtics,14,16,.467,6.5,13,17,95.9,98.1
Toronto Raptors,11,20,.355,10.0,12,19,96.7,99.8
Indiana Pacers,18,13,.581,—,17,14,91.8,90.3
Chicago Bulls,16,13,.552,1.0,15,14,92.3,91.5
Milwaukee Bucks,16,13,.552,1.0,14,15,95.8,96.0
Detroit Pistons,12,22,.353,7.5,15,19,95.1,96.6
Cleveland Cavaliers,7,25,.219,11.5,10,22,93.9,99.4
Miami Heat,21,8,.724,—,19,10,103.0,98.2
Atlanta Hawks,20,10,.667,1.5,17,13,97.9,95.6
Orlando Magic,12,19,.387,10.0,12,19,93.3,96.2
Charlotte Bobcats,8,23,.258,14.0,7,24,95.4,103.8
Washington Wizards,4,25,.138,17.0,7,22,88.9,96.8
Oklahoma City Thunder,24,6,.800,—,23,7,105.9,96.7
Denver Nuggets,18,15,.545,7.5,19,14,101.6,99.4
Portland Trail Blazers,16,14,.533,8.0,13,17,97.2,99.1
Minnesota Timberwolves,14,13,.519,8.5,15,12,95.6,94.6
Utah Jazz,15,17,.469,10.0,15,17,98.5,99.6
Los Angeles Clippers,25,7,.781,—,25,7,101.6,92.3
Golden State Warriors,21,10,.677,3.5,18,13,101.3,98.7
Los Angeles Lakers,15,16,.484,9.5,18,13,102.8,100.3
Sacramento Kings,11,20,.355,13.5,10,21,96.8,101.8
Phoenix Suns,11,21,.344,14.0,12,20,97.4,101.4
San Antonio Spurs,25,8,.758,—,26,7,105.5,96.5
Memphis Grizzlies,19,9,.679,3.5,19,9,94.7,90.0
Houston Rockets,17,14,.548,7.0,18,13,105.8,103.8
Dallas Mavericks,13,19,.406,11.5,11,21,98.5,102.8
New Orleans Hornets,7,24,.226,17.0,9,22,91.4,97.5
