Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,32,25,.561,—,35,22,99.6,96.5
Brooklyn Nets,26,29,.473,5.0,22,33,97.1,99.9
New York Knicks,21,36,.368,11.0,25,32,97.9,99.8
Boston Celtics,20,39,.339,13.0,22,37,95.4,99.1
Philadelphia 76ers,15,43,.259,17.5,11,47,100.2,110.9
Indiana Pacers,43,13,.768,—,43,13,99.1,91.0
Chicago Bulls,31,26,.544,12.5,30,27,92.9,92.3
Detroit Pistons,23,35,.397,21.0,24,34,100.8,103.5
Cleveland Cavaliers,23,36,.390,21.5,21,38,96.9,101.4
Milwaukee Bucks,11,45,.196,32.0,12,44,93.3,102.1
Miami Heat,40,14,.741,—,37,17,104.1,98.4
Washington Wizards,29,28,.509,12.5,29,28,99.6,99.2
Charlotte Bobcats,27,30,.474,14.5,25,32,95.2,96.8
Atlanta Hawks,26,31,.456,15.5,28,29,101.5,101.8
Orlando Magic,18,42,.300,25.0,20,40,96.7,101.8
Oklahoma City Thunder,43,15,.741,—,41,17,104.8,98.4
Portland Trail Blazers,40,18,.690,3.0,38,20,107.9,103.0
Minnesota Timberwolves,28,29,.491,14.5,36,21,105.7,101.7
Denver Nuggets,25,31,.446,17.0,24,32,102.5,104.6
Utah Jazz,21,36,.368,21.5,18,39,95.1,100.4
Los Angeles Clippers,40,20,.667,—,42,18,107.2,101.2
Golden State Warriors,35,23,.603,4.0,37,21,103.0,98.6
Phoenix Suns,33,24,.579,5.5,34,23,104.7,102.0
Sacramento Kings,20,37,.351,18.5,24,33,101.3,103.7
Los Angeles Lakers,19,39,.328,20.0,19,39,100.6,106.2
San Antonio Spurs,41,16,.719,—,40,17,104.0,98.1
Houston Rockets,39,19,.672,2.5,38,20,106.2,101.7
Dallas Mavericks,36,23,.610,6.0,34,25,104.6,102.1
Memphis Grizzlies,32,24,.571,8.5,29,27,95.0,94.6
New Orleans Pelicans,23,34,.404,18.0,24,33,99.1,101.3
