Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,38,29,.567,—,37,30,101.9,100.1
Philadelphia 76ers,32,34,.485,5.5,30,36,98.4,99.6
New Jersey Nets,31,36,.463,7.0,25,42,89.9,93.2
New York Knicks,28,37,.431,9.0,27,38,96.3,98.6
Toronto Raptors,28,38,.424,9.5,31,35,99.8,100.9
Detroit Pistons,42,23,.646,—,42,23,93.1,89.4
Cleveland Cavaliers,34,30,.531,7.5,37,27,96.8,94.9
Chicago Bulls,34,31,.523,8.0,32,33,93.5,93.6
Indiana Pacers,33,32,.508,9.0,32,33,92.9,93.2
Milwaukee Bucks,27,38,.415,15.0,28,37,97.1,99.1
Miami Heat,52,16,.765,—,50,18,102.2,94.9
Washington Wizards,36,28,.563,14.0,32,32,100.5,100.3
Orlando Magic,32,35,.478,19.5,30,37,99.3,100.7
Charlotte Bobcats,13,52,.200,37.5,18,47,93.2,100.0
Atlanta Hawks,11,55,.167,40.0,13,53,91.5,101.0
Seattle SuperSonics,45,20,.692,—,41,24,100.2,96.3
Denver Nuggets,35,30,.538,10.0,34,31,96.8,96.1
Minnesota Timberwolves,34,34,.500,12.5,35,33,95.7,95.4
Portland Trail Blazers,23,42,.354,22.0,23,42,92.1,95.9
Utah Jazz,20,46,.303,25.5,24,42,93.6,97.6
Phoenix Suns,49,16,.754,—,46,19,110.2,103.3
Sacramento Kings,41,27,.603,9.5,38,30,102.4,100.7
Los Angeles Lakers,32,34,.485,17.5,30,36,98.1,99.6
Los Angeles Clippers,30,37,.448,20.0,32,35,95.9,96.5
Golden State Warriors,23,44,.343,27.0,25,42,95.8,99.5
San Antonio Spurs,50,17,.746,—,54,13,96.5,86.9
Dallas Mavericks,44,22,.667,5.5,43,23,102.3,97.8
Houston Rockets,39,27,.591,10.5,40,26,94.8,92.0
Memphis Grizzlies,38,28,.576,11.5,40,26,93.3,90.3
New Orleans Hornets,15,51,.227,34.5,17,49,88.4,95.5
