Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,25,18,.581,—,32,11,94.8,87.9
Boston Celtics,23,19,.548,1.5,23,19,91.3,90.1
New York Knicks,19,24,.442,6.0,23,20,97.3,96.1
New Jersey Nets,15,29,.341,10.5,13,31,93.0,99.0
Toronto Raptors,14,29,.326,11.0,15,28,90.1,94.1
Chicago Bulls,36,9,.800,—,36,9,98.3,89.2
Indiana Pacers,25,16,.610,9.0,25,16,95.4,92.1
Milwaukee Bucks,19,24,.442,16.0,19,24,97.0,98.7
Cleveland Cavaliers,16,25,.390,18.0,15,26,94.8,98.8
Detroit Pistons,16,27,.372,19.0,13,30,90.2,95.8
Miami Heat,31,11,.738,—,32,10,102.5,94.3
Orlando Magic,28,16,.636,4.0,26,18,94.8,92.6
Atlanta Hawks,24,19,.558,7.5,24,19,93.7,92.3
Washington Wizards,9,32,.220,21.5,9,32,93.8,102.3
Charlotte Bobcats,6,35,.146,24.5,5,36,86.8,100.2
Oklahoma City Thunder,32,10,.762,—,29,13,102.5,96.4
Denver Nuggets,24,19,.558,8.5,25,18,104.1,101.5
Minnesota Timberwolves,22,21,.512,10.5,23,20,98.2,97.2
Utah Jazz,20,22,.476,12.0,19,23,97.2,98.3
Portland Trail Blazers,20,23,.465,12.5,24,19,97.1,95.2
Los Angeles Lakers,27,16,.628,—,25,18,95.1,92.7
Los Angeles Clippers,24,17,.585,2.0,24,17,97.8,95.7
Phoenix Suns,20,22,.476,6.5,19,23,96.2,97.6
Golden State Warriors,18,22,.450,7.5,19,21,98.4,99.4
Sacramento Kings,14,29,.326,13.0,11,32,96.1,103.3
San Antonio Spurs,28,13,.683,—,26,15,100.5,96.3
Memphis Grizzlies,24,17,.585,4.0,24,17,94.7,92.6
Dallas Mavericks,24,20,.545,5.5,25,19,94.3,92.4
Houston Rockets,24,20,.545,5.5,23,21,98.1,97.7
New Orleans Hornets,10,33,.233,19.0,13,30,88.5,93.7
