Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,19,2,.905,—,19,2,101.2,87.0
Toronto Raptors,14,10,.583,6.5,15,9,98.8,94.8
Philadelphia 76ers,10,14,.417,10.5,12,12,93.4,93.9
New Jersey Nets,10,14,.417,10.5,7,17,90.6,96.4
New York Knicks,7,16,.304,13.0,6,17,93.7,101.7
Detroit Pistons,16,7,.696,—,18,5,99.3,91.3
Indiana Pacers,12,12,.500,4.5,11,13,103.9,105.0
Milwaukee Bucks,10,13,.435,6.0,8,15,95.2,99.7
Cleveland Cavaliers,10,14,.417,6.5,8,16,96.5,101.0
Chicago Bulls,8,13,.381,7.0,8,13,92.0,95.6
Orlando Magic,17,8,.680,—,16,9,103.7,99.0
Washington Wizards,13,10,.565,3.0,13,10,101.6,99.3
Atlanta Hawks,11,12,.478,5.0,10,13,92.4,93.6
Charlotte Bobcats,8,14,.364,7.5,6,16,91.9,98.1
Miami Heat,6,17,.261,10.0,8,15,93.5,98.3
Denver Nuggets,14,9,.609,—,15,8,106.3,102.0
Utah Jazz,14,11,.560,1.0,17,8,104.9,99.5
Portland Trail Blazers,11,12,.478,3.0,9,14,94.6,97.6
Seattle SuperSonics,7,18,.280,8.0,7,18,98.1,105.3
Minnesota Timberwolves,3,19,.136,10.5,5,17,92.8,101.0
Phoenix Suns,17,7,.708,—,16,8,109.5,104.5
Los Angeles Lakers,13,9,.591,3.0,14,8,106.9,102.5
Golden State Warriors,13,10,.565,3.5,13,10,109.0,106.9
Los Angeles Clippers,9,13,.409,7.0,8,14,94.5,98.1
Sacramento Kings,9,14,.391,7.5,9,14,98.3,101.7
San Antonio Spurs,18,5,.783,—,17,6,100.5,93.0
Dallas Mavericks,16,9,.640,3.0,16,9,101.4,97.8
New Orleans Hornets,15,9,.625,3.5,13,11,96.2,94.5
Houston Rockets,12,12,.500,6.5,12,12,93.8,93.3
Memphis Grizzlies,7,16,.304,11.0,10,13,103.5,105.8
