Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,56,22,.718,—,57,21,112.0,104.2
Boston Celtics,53,25,.679,3.0,49,29,103.9,100.1
Cleveland Cavaliers,49,30,.620,7.5,42,37,110.6,109.7
Philadelphia 76ers,48,30,.615,8.0,49,29,109.1,105.1
Indiana Pacers,47,32,.595,9.5,45,34,105.9,104.0
Miami Heat,43,36,.544,13.5,42,37,103.5,102.5
Milwaukee Bucks,42,37,.532,14.5,39,40,106.6,106.8
Washington Wizards,42,37,.532,14.5,41,38,106.8,106.2
Detroit Pistons,37,41,.474,19.0,38,40,103.4,103.7
Charlotte Hornets,34,45,.430,22.5,38,41,107.6,108.1
Chicago Bulls,27,51,.346,29.0,23,55,103.2,109.6
New York Knicks,27,51,.346,29.0,29,49,104.1,108.0
Brooklyn Nets,26,53,.329,30.5,29,50,106.4,110.6
Orlando Magic,24,54,.308,32.0,28,50,103.7,108.1
Atlanta Hawks,22,57,.278,34.5,25,54,103.1,108.8
Houston Rockets,64,15,.810,—,60,19,112.9,104.0
Golden State Warriors,57,22,.722,7.0,55,24,113.8,107.2
Portland Trail Blazers,48,31,.608,16.0,47,32,106.0,103.2
Utah Jazz,46,33,.582,18.0,50,29,104.0,100.1
Oklahoma City Thunder,45,34,.570,19.0,47,32,107.4,104.4
San Antonio Spurs,45,34,.570,19.0,48,31,102.7,99.7
New Orleans Pelicans,44,34,.564,19.5,40,38,111.3,110.7
Minnesota Timberwolves,44,35,.557,20.0,44,35,109.4,107.6
Denver Nuggets,44,35,.557,20.0,43,36,110.0,108.7
Los Angeles Clippers,42,37,.532,22.0,41,38,109.1,108.5
Los Angeles Lakers,34,44,.436,29.5,36,42,108.4,109.7
Sacramento Kings,25,54,.316,39.0,21,58,99.1,106.4
Dallas Mavericks,24,55,.304,40.0,33,46,102.4,105.0
Memphis Grizzlies,21,57,.269,42.5,23,55,98.8,105.0
Phoenix Suns,20,59,.253,44.0,18,61,103.7,113.3
