Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,31,26,.544,—,29,28,94.0,93.8
Philadelphia 76ers,29,28,.509,2.0,26,31,100.4,101.8
Boston Celtics,23,34,.404,8.0,25,32,98.1,99.7
Toronto Raptors,20,37,.351,11.0,24,33,100.5,102.8
New York Knicks,15,42,.263,16.0,16,41,95.1,101.6
Detroit Pistons,47,10,.825,—,44,13,97.3,89.1
Cleveland Cavaliers,33,26,.559,15.0,34,25,97.5,95.3
Indiana Pacers,29,25,.537,16.5,33,21,93.7,90.6
Milwaukee Bucks,29,29,.500,18.5,26,32,96.2,97.6
Chicago Bulls,25,32,.439,22.0,28,29,97.5,97.6
Miami Heat,37,20,.649,—,37,20,100.5,96.2
Washington Wizards,29,27,.518,7.5,31,25,100.0,98.5
Orlando Magic,20,37,.351,17.0,22,35,92.8,96.1
Atlanta Hawks,19,37,.339,17.5,18,38,96.6,101.9
Charlotte Bobcats,16,43,.271,22.0,20,39,95.3,100.0
Denver Nuggets,31,27,.534,—,30,28,100.4,100.0
Utah Jazz,27,30,.474,3.5,22,35,90.3,93.3
Minnesota Timberwolves,25,32,.439,5.5,27,30,91.7,92.6
Seattle SuperSonics,22,36,.379,9.0,20,38,101.7,106.7
Portland Trail Blazers,19,38,.333,11.5,13,44,89.0,97.0
Phoenix Suns,39,17,.696,—,41,15,107.8,100.6
Los Angeles Clippers,33,23,.589,6.0,33,23,97.0,94.8
Los Angeles Lakers,29,29,.500,11.0,32,26,98.4,96.9
Sacramento Kings,27,30,.474,12.5,30,27,98.8,98.2
Golden State Warriors,25,32,.439,14.5,27,30,98.5,99.3
San Antonio Spurs,45,12,.789,—,43,14,95.0,87.9
Dallas Mavericks,45,12,.789,—,42,15,100.1,93.2
Memphis Grizzlies,32,26,.552,13.5,33,25,90.4,88.5
New Orleans/Oklahoma City Hornets,31,27,.534,14.5,27,31,92.2,93.1
Houston Rockets,25,33,.431,20.5,26,32,90.7,92.0
