Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,35,14,.714,—,32,17,102.9,98.3
Toronto Raptors,32,14,.696,1.5,33,13,111.2,103.8
Cleveland Cavaliers,27,19,.587,6.5,23,23,109.5,109.6
Miami Heat,27,20,.574,7.0,22,25,100.9,101.8
Washington Wizards,26,21,.553,8.0,25,22,106.5,105.3
Indiana Pacers,26,22,.542,8.5,26,22,106.4,105.2
Milwaukee Bucks,24,22,.522,9.5,21,25,104.8,106.1
Philadelphia 76ers,23,21,.523,9.5,24,20,108.3,107.0
Detroit Pistons,22,24,.478,11.5,23,23,102.1,102.1
New York Knicks,21,27,.438,13.5,22,26,104.7,106.1
Charlotte Hornets,19,27,.413,14.5,23,23,105.6,105.7
Brooklyn Nets,18,30,.375,16.5,20,28,105.7,108.6
Chicago Bulls,18,30,.375,16.5,16,32,103.6,109.0
Atlanta Hawks,14,33,.298,20.0,17,30,103.3,107.5
Orlando Magic,14,33,.298,20.0,16,31,105.1,110.3
Golden State Warriors,38,10,.792,—,36,12,115.9,107.2
Houston Rockets,34,12,.739,3.0,34,12,114.1,106.3
San Antonio Spurs,32,18,.640,7.0,31,19,101.0,97.4
Minnesota Timberwolves,31,19,.620,8.0,30,20,109.0,105.7
Oklahoma City Thunder,27,20,.574,10.5,30,17,105.4,101.4
New Orleans Pelicans,26,21,.553,11.5,24,23,111.0,110.6
Portland Trail Blazers,26,22,.542,12.0,26,22,104.5,103.3
Denver Nuggets,24,23,.511,13.5,24,23,106.0,105.6
Los Angeles Clippers,23,24,.489,14.5,24,23,107.7,107.6
Utah Jazz,20,28,.417,18.0,23,25,101.5,102.4
Los Angeles Lakers,18,29,.383,19.5,19,28,106.6,109.9
Memphis Grizzlies,17,30,.362,20.5,19,28,99.3,102.2
Phoenix Suns,17,31,.354,21.0,14,34,105.4,112.2
Dallas Mavericks,16,32,.333,22.0,21,27,102.4,104.1
Sacramento Kings,14,33,.298,23.5,11,36,98.0,106.8
