Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,46,16,.742,—,45,17,98.3,91.9
New York Knicks,34,30,.531,13.0,34,30,106.6,105.8
Philadelphia 76ers,33,31,.516,14.0,37,27,99.4,97.4
New Jersey Nets,20,43,.317,26.5,19,44,94.0,99.7
Toronto Raptors,17,47,.266,30.0,20,44,99.4,105.3
Chicago Bulls,45,18,.714,—,45,18,97.6,91.4
Indiana Pacers,27,37,.422,18.5,29,35,99.3,100.7
Milwaukee Bucks,25,38,.397,20.0,29,34,91.6,92.6
Detroit Pistons,23,42,.354,23.0,23,42,95.9,99.9
Cleveland Cavaliers,12,52,.188,33.5,12,52,95.7,105.9
Miami Heat,44,21,.677,—,47,18,101.3,94.9
Orlando Magic,41,24,.631,3.0,45,20,99.8,94.2
Atlanta Hawks,37,27,.578,6.5,33,31,95.7,95.4
Charlotte Bobcats,26,38,.406,17.5,23,41,93.2,97.0
Washington Wizards,16,47,.254,27.0,17,46,96.5,103.7
Oklahoma City Thunder,40,23,.635,—,36,27,104.8,102.4
Denver Nuggets,38,27,.585,3.0,40,25,107.4,103.9
Portland Trail Blazers,37,27,.578,3.5,34,30,96.2,95.3
Utah Jazz,34,31,.523,7.0,31,34,99.9,100.6
Minnesota Timberwolves,16,50,.242,25.5,22,44,101.5,106.9
Los Angeles Lakers,46,20,.697,—,47,19,101.6,95.2
Phoenix Suns,33,30,.524,11.5,31,32,105.3,105.5
Golden State Warriors,28,36,.438,17.0,26,38,102.6,105.6
Los Angeles Clippers,25,40,.385,20.5,26,39,98.4,101.6
Sacramento Kings,15,47,.242,29.0,19,43,98.1,104.0
San Antonio Spurs,52,12,.813,—,46,18,103.5,96.7
Dallas Mavericks,47,18,.723,5.5,42,23,100.3,96.3
New Orleans Hornets,38,29,.567,15.5,38,29,94.3,92.5
Memphis Grizzlies,36,30,.545,17.0,37,29,100.2,98.3
Houston Rockets,33,33,.500,20.0,36,30,105.9,104.5
