Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,14,13,.519,—,15,12,89.0,87.6
Philadelphia 76ers,14,14,.500,0.5,14,14,88.3,88.1
Boston Celtics,14,15,.483,1.0,15,14,94.8,94.4
Miami Heat,11,17,.393,3.5,10,18,85.7,89.6
New York Knicks,10,19,.345,5.0,9,20,87.5,92.1
Washington Wizards,8,18,.308,5.5,8,18,89.2,94.0
Orlando Magic,7,22,.241,8.0,9,20,91.7,97.4
Indiana Pacers,21,8,.724,—,19,10,88.2,83.9
New Orleans Hornets,18,11,.621,3.0,15,14,92.1,91.4
Detroit Pistons,16,12,.571,4.5,17,11,88.5,85.7
Toronto Raptors,14,13,.519,6.0,10,17,85.6,88.7
Milwaukee Bucks,14,14,.500,6.5,16,12,95.2,93.6
Cleveland Cavaliers,9,19,.321,11.5,11,17,91.3,94.3
Atlanta Hawks,8,22,.267,13.5,9,21,90.9,96.9
Chicago Bulls,7,20,.259,13.0,6,21,88.8,96.7
San Antonio Spurs,20,10,.667,—,23,7,90.3,83.2
Minnesota Timberwolves,18,9,.667,0.5,18,9,94.6,89.5
Denver Nuggets,17,11,.607,2.0,17,11,98.4,95.3
Dallas Mavericks,15,12,.556,3.5,17,10,101.6,98.1
Houston Rockets,15,12,.556,3.5,15,12,86.1,85.0
Memphis Grizzlies,15,13,.536,4.0,15,13,95.1,93.6
Utah Jazz,15,13,.536,4.0,14,14,91.3,91.0
Los Angeles Lakers,20,6,.769,—,19,7,102.2,95.7
Sacramento Kings,20,6,.769,—,20,6,104.9,96.5
Portland Trail Blazers,13,13,.500,7.0,10,16,91.3,94.0
Golden State Warriors,13,13,.500,7.0,14,12,93.8,93.3
Seattle SuperSonics,13,13,.500,7.0,13,13,95.9,95.9
Los Angeles Clippers,11,13,.458,8.0,10,14,95.6,97.8
Phoenix Suns,10,19,.345,11.5,11,18,93.0,96.8
