Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,1,0,1.000,—,1,0,103.0,97.0
Orlando Magic,1,0,1.000,—,1,0,114.0,85.0
Boston Celtics,1,0,1.000,—,1,0,108.0,89.0
New York Knicks,1,0,1.000,—,1,0,93.0,91.0
Philadelphia 76ers,0,1,.000,1.0,0,1,74.0,83.0
Washington Wizards,0,1,.000,1.0,0,1,91.0,93.0
Milwaukee Bucks,1,0,1.000,—,1,0,119.0,112.0
Detroit Pistons,0,1,.000,1.0,0,1,87.0,94.0
Indiana Pacers,0,1,.000,1.0,0,1,97.0,103.0
Toronto Raptors,0,1,.000,1.0,0,1,85.0,114.0
Atlanta Hawks,0,1,.000,1.0,0,1,84.0,89.0
Cleveland Cavaliers,0,1,.000,1.0,0,1,89.0,108.0
San Antonio Spurs,1,0,1.000,—,1,0,109.0,98.0
Dallas Mavericks,1,0,1.000,—,1,0,94.0,87.0
Minnesota Timberwolves,1,0,1.000,—,1,0,83.0,74.0
Denver Nuggets,1,0,1.000,—,1,0,99.0,96.0
Houston Rockets,1,0,1.000,—,1,0,89.0,84.0
Utah Jazz,0,1,.000,1.0,0,1,112.0,119.0
Sacramento Kings,1,0,1.000,—,1,0,101.0,95.0
Los Angeles Lakers,1,0,1.000,—,1,0,98.0,87.0
Seattle SuperSonics,0,1,.000,1.0,0,1,95.0,101.0
Portland Trail Blazers,0,1,.000,1.0,0,1,87.0,98.0
Los Angeles Clippers,0,1,.000,1.0,0,1,98.0,109.0
Phoenix Suns,0,1,.000,1.0,0,1,96.0,99.0
