Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,12,2,.857,—,10,4,91.5,85.0
New York Knicks,9,7,.563,4.0,10,6,85.6,83.1
Boston Celtics,7,7,.500,5.0,6,8,94.1,95.6
Miami Heat,6,9,.400,6.5,7,8,84.9,85.9
New Jersey Nets,6,9,.400,6.5,7,8,90.9,92.5
Orlando Magic,5,11,.313,8.0,6,10,93.9,96.8
Washington Wizards,4,12,.250,9.0,5,11,89.8,94.8
Charlotte Hornets,10,6,.625,—,12,4,92.9,86.6
Cleveland Cavaliers,9,5,.643,—,7,7,91.4,91.4
Toronto Raptors,8,7,.533,1.5,9,6,94.9,92.5
Indiana Pacers,6,7,.462,2.5,6,7,93.5,94.5
Detroit Pistons,6,9,.400,3.5,7,8,95.1,96.5
Milwaukee Bucks,5,9,.357,4.0,5,9,94.0,98.4
Atlanta Hawks,3,12,.200,6.5,4,11,87.3,94.9
Chicago Bulls,1,13,.071,8.0,1,13,81.3,97.1
Utah Jazz,12,3,.800,—,12,3,97.7,87.9
San Antonio Spurs,10,4,.714,1.5,10,4,94.2,88.1
Dallas Mavericks,10,5,.667,2.0,8,7,95.5,95.0
Minnesota Timberwolves,8,7,.533,4.0,8,7,97.5,97.0
Denver Nuggets,8,7,.533,4.0,5,10,95.7,100.7
Houston Rockets,8,7,.533,4.0,9,6,92.3,90.2
Vancouver Grizzlies,6,9,.400,6.0,7,8,90.9,92.3
Los Angeles Lakers,11,4,.733,—,10,5,101.5,95.6
Phoenix Suns,10,4,.714,0.5,10,4,95.1,88.4
Sacramento Kings,10,4,.714,0.5,12,2,100.4,89.6
Portland Trail Blazers,10,6,.625,1.5,10,6,93.6,91.0
Seattle SuperSonics,7,9,.438,4.5,6,10,96.1,99.1
Los Angeles Clippers,5,11,.313,6.5,6,10,87.7,91.5
Golden State Warriors,4,11,.267,7.0,4,11,91.9,98.6
