Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,4,2,.667,—,3,3,102.7,103.5
Brooklyn Nets,2,3,.400,1.5,2,3,98.6,101.0
New York Knicks,2,3,.400,1.5,3,2,93.8,93.4
Toronto Raptors,2,4,.333,2.0,3,3,92.3,94.3
Boston Celtics,2,4,.333,2.0,2,4,89.7,92.7
Indiana Pacers,6,0,1.000,—,5,1,94.7,84.3
Milwaukee Bucks,2,2,.500,3.0,2,2,96.8,97.3
Chicago Bulls,2,3,.400,3.5,2,3,91.6,93.0
Detroit Pistons,2,3,.400,3.5,3,2,101.8,101.6
Cleveland Cavaliers,2,4,.333,4.0,2,4,88.7,94.7
Miami Heat,4,2,.667,—,4,2,104.3,99.2
Charlotte Bobcats,3,3,.500,1.0,2,4,90.3,95.5
Orlando Magic,3,3,.500,1.0,4,2,101.0,95.7
Atlanta Hawks,2,3,.400,1.5,2,3,105.2,105.4
Washington Wizards,2,3,.400,1.5,2,3,105.0,107.0
Oklahoma City Thunder,4,1,.800,—,3,2,102.2,99.4
Minnesota Timberwolves,4,2,.667,0.5,4,2,105.0,100.5
Portland Trail Blazers,3,2,.600,1.0,3,2,104.8,102.8
Denver Nuggets,1,4,.200,3.0,1,4,98.4,105.2
Utah Jazz,0,6,.000,4.5,1,5,87.2,98.3
Golden State Warriors,4,2,.667,—,5,1,104.7,94.3
Phoenix Suns,4,2,.667,—,4,2,100.2,96.3
Los Angeles Clippers,3,3,.500,1.0,3,3,110.5,108.3
Los Angeles Lakers,3,4,.429,1.5,2,5,98.3,105.6
Sacramento Kings,1,4,.200,2.5,1,4,93.8,101.0
San Antonio Spurs,5,1,.833,—,4,2,95.7,93.0
Houston Rockets,4,2,.667,1.0,4,2,107.5,103.0
Dallas Mavericks,3,3,.500,2.0,3,3,109.7,108.0
New Orleans Pelicans,3,3,.500,2.0,4,2,96.3,93.7
Memphis Grizzlies,2,3,.400,2.5,2,3,96.6,101.4
