Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,7,2,.778,—,6,3,95.1,90.3
Boston Celtics,5,3,.625,1.5,5,3,100.9,95.6
Philadelphia 76ers,5,5,.500,2.5,6,4,86.3,84.9
Orlando Magic,5,6,.455,3.0,7,4,102.3,99.4
New York Knicks,4,7,.364,4.0,4,7,86.2,90.6
Miami Heat,2,7,.222,5.0,3,6,82.7,88.2
Washington Wizards,2,7,.222,5.0,3,6,91.8,97.4
Milwaukee Bucks,6,1,.857,—,4,3,100.7,97.6
Detroit Pistons,6,2,.750,0.5,7,1,99.1,87.5
Toronto Raptors,7,4,.636,1.0,7,4,96.9,93.6
Indiana Pacers,6,6,.500,2.5,7,5,100.8,98.7
Charlotte Hornets,4,5,.444,3.0,3,6,91.9,96.2
Atlanta Hawks,3,7,.300,4.5,3,7,90.6,97.3
Cleveland Cavaliers,2,9,.182,6.0,2,9,88.5,98.8
Chicago Bulls,1,9,.100,6.5,1,9,82.5,99.1
Minnesota Timberwolves,8,1,.889,—,8,1,104.3,92.1
San Antonio Spurs,7,2,.778,1.0,7,2,102.2,94.9
Dallas Mavericks,6,4,.600,2.5,4,6,96.8,98.7
Houston Rockets,6,4,.600,2.5,6,4,94.2,91.4
Denver Nuggets,5,5,.500,3.5,5,5,96.8,96.1
Utah Jazz,4,7,.364,5.0,4,7,95.7,100.9
Memphis Grizzlies,1,8,.111,7.0,2,7,89.8,100.7
Los Angeles Lakers,8,1,.889,—,7,2,101.3,92.9
Sacramento Kings,7,3,.700,1.5,8,2,100.9,92.7
Portland Trail Blazers,6,5,.545,3.0,6,5,95.5,94.1
Golden State Warriors,6,5,.545,3.0,6,5,94.3,93.5
Los Angeles Clippers,5,5,.500,3.5,6,4,101.7,99.8
Phoenix Suns,5,6,.455,4.0,6,5,98.2,96.9
Seattle SuperSonics,4,7,.364,5.0,5,6,96.5,98.7
