Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,38,30,.559,—,42,26,101.0,97.8
Brooklyn Nets,36,31,.537,1.5,31,36,97.9,98.8
New York Knicks,29,40,.420,9.5,32,37,98.7,99.8
Boston Celtics,23,47,.329,16.0,25,45,95.5,99.6
Philadelphia 76ers,15,55,.214,24.0,13,57,98.8,110.0
Indiana Pacers,51,19,.729,—,50,20,98.1,91.9
Chicago Bulls,39,31,.557,12.0,38,32,93.2,92.1
Cleveland Cavaliers,26,44,.371,25.0,24,46,97.1,101.7
Detroit Pistons,25,44,.362,25.5,27,42,100.8,103.9
Milwaukee Bucks,13,56,.188,37.5,17,52,95.0,103.1
Miami Heat,47,21,.691,—,45,23,103.6,98.6
Washington Wizards,36,33,.522,11.5,36,33,101.0,100.4
Charlotte Bobcats,34,36,.486,14.0,32,38,96.1,97.1
Atlanta Hawks,31,36,.463,15.5,32,35,101.8,102.4
Orlando Magic,19,51,.271,29.0,22,48,96.8,102.2
Oklahoma City Thunder,51,18,.739,—,49,20,105.8,99.4
Portland Trail Blazers,45,25,.643,6.5,44,26,107.5,103.5
Minnesota Timberwolves,34,33,.507,16.0,41,26,106.3,103.1
Denver Nuggets,31,38,.449,20.0,30,39,103.9,105.8
Utah Jazz,23,47,.329,28.5,20,50,94.5,101.2
Los Angeles Clippers,49,21,.700,—,51,19,107.6,100.4
Golden State Warriors,44,27,.620,5.5,46,25,103.5,98.9
Phoenix Suns,40,29,.580,8.5,40,29,105.2,102.7
Sacramento Kings,24,45,.348,24.5,29,40,101.0,103.5
Los Angeles Lakers,22,46,.324,26.0,20,48,101.9,108.8
San Antonio Spurs,53,16,.768,—,51,18,105.2,97.6
Houston Rockets,47,22,.681,6.0,46,23,106.9,101.9
Dallas Mavericks,42,28,.600,11.5,41,29,104.6,102.2
Memphis Grizzlies,41,28,.594,12.0,38,31,95.5,94.1
New Orleans Pelicans,29,40,.420,24.0,29,40,100.0,102.3
