Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,37,9,.804,—,37,9,101.1,91.3
Philadelphia 76ers,21,21,.500,14.0,22,20,96.8,96.1
New Jersey Nets,20,24,.455,16.0,18,26,98.5,101.4
New York Knicks,18,25,.419,17.5,18,25,103.5,106.1
Toronto Raptors,18,28,.391,19.0,20,26,97.7,99.7
Cleveland Cavaliers,34,8,.810,—,35,7,100.8,90.1
Detroit Pistons,24,19,.558,10.5,21,22,93.5,93.5
Milwaukee Bucks,22,25,.468,14.5,24,23,98.4,98.2
Chicago Bulls,18,27,.400,17.5,17,28,99.3,102.7
Indiana Pacers,17,27,.386,18.0,19,25,104.1,106.3
Orlando Magic,33,10,.767,—,32,11,101.7,93.9
Atlanta Hawks,26,17,.605,7.0,25,18,98.7,96.6
Miami Heat,23,19,.548,9.5,21,21,96.5,96.6
Charlotte Bobcats,18,26,.409,15.5,19,25,91.6,93.4
Washington Wizards,9,34,.209,24.0,12,31,94.5,101.3
Denver Nuggets,29,15,.659,—,28,16,104.6,100.8
Portland Trail Blazers,26,17,.605,2.5,26,17,98.1,95.1
Utah Jazz,25,20,.556,4.5,26,19,101.7,99.5
Minnesota Timberwolves,15,27,.357,13.0,16,26,98.7,101.9
Oklahoma City Thunder,9,35,.205,20.0,12,32,96.1,102.9
Los Angeles Lakers,35,8,.814,—,33,10,107.6,98.8
Phoenix Suns,24,18,.571,10.5,22,20,103.8,103.1
Golden State Warriors,14,31,.311,22.0,16,29,107.3,111.6
Los Angeles Clippers,10,33,.233,25.0,11,32,93.4,100.5
Sacramento Kings,10,35,.222,26.0,10,35,98.8,107.8
San Antonio Spurs,29,14,.674,—,26,17,96.6,93.7
Houston Rockets,28,17,.622,2.0,27,18,97.8,94.9
New Orleans Hornets,26,14,.650,1.5,25,15,96.3,93.1
Dallas Mavericks,25,19,.568,4.5,23,21,99.9,99.4
Memphis Grizzlies,11,32,.256,18.0,12,31,92.7,99.4
