Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,31,25,.554,—,34,22,99.6,96.5
Brooklyn Nets,26,28,.481,4.0,23,31,97.4,99.4
New York Knicks,21,36,.368,10.5,25,32,97.9,99.8
Boston Celtics,19,39,.328,13.0,21,37,95.1,99.0
Philadelphia 76ers,15,42,.263,16.5,11,46,100.4,111.0
Indiana Pacers,42,13,.764,—,42,13,98.8,90.9
Chicago Bulls,29,26,.527,13.0,28,27,92.5,92.3
Detroit Pistons,23,34,.404,20.0,24,33,100.6,103.2
Cleveland Cavaliers,22,35,.386,21.0,19,38,96.7,101.4
Milwaukee Bucks,11,45,.196,31.5,12,44,93.3,102.1
Miami Heat,40,14,.741,—,37,17,104.1,98.4
Washington Wizards,28,28,.500,13.0,28,28,99.3,99.1
Charlotte Bobcats,27,30,.474,14.5,25,32,95.2,96.8
Atlanta Hawks,26,29,.473,14.5,28,27,101.5,101.5
Orlando Magic,17,41,.293,25.0,19,39,96.5,101.8
Oklahoma City Thunder,43,14,.754,—,41,16,104.8,98.2
Portland Trail Blazers,38,18,.679,4.5,36,20,107.8,103.6
Minnesota Timberwolves,27,29,.482,15.5,35,21,105.6,101.7
Denver Nuggets,25,30,.455,17.0,24,31,102.7,104.7
Utah Jazz,20,36,.357,22.5,17,39,94.9,100.7
Los Angeles Clippers,39,20,.661,—,41,18,107.3,101.3
Golden State Warriors,35,22,.614,3.0,38,19,103.3,98.6
Phoenix Suns,33,22,.600,4.0,34,21,105.1,101.7
Sacramento Kings,20,36,.357,17.5,24,32,101.3,103.2
Los Angeles Lakers,19,37,.339,18.5,18,38,100.6,105.9
San Antonio Spurs,40,16,.714,—,39,17,103.8,97.9
Houston Rockets,38,18,.679,2.0,36,20,106.1,101.7
Dallas Mavericks,35,23,.603,6.0,33,25,104.5,102.3
Memphis Grizzlies,31,24,.564,8.5,28,27,94.8,94.4
New Orleans Pelicans,23,33,.411,17.0,24,32,99.3,101.2
