Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,49,32,.605,—,56,25,95.5,90.1
Philadelphia 76ers,47,33,.588,1.5,46,34,96.6,94.4
Boston Celtics,43,38,.531,6.0,39,42,92.6,93.1
Orlando Magic,42,39,.519,7.0,41,40,98.7,98.4
New York Knicks,37,44,.457,12.0,37,44,95.9,97.1
Washington Wizards,37,44,.457,12.0,38,43,91.5,92.3
Miami Heat,24,57,.296,25.0,25,56,85.3,90.5
Detroit Pistons,50,31,.617,—,52,29,91.4,87.5
Indiana Pacers,46,34,.575,3.5,49,31,96.8,93.5
New Orleans Hornets,46,35,.568,4.0,46,35,93.9,92.0
Milwaukee Bucks,41,40,.506,9.0,41,40,99.6,99.4
Atlanta Hawks,35,46,.432,15.0,31,50,94.3,97.7
Chicago Bulls,29,52,.358,21.0,26,55,94.7,100.0
Toronto Raptors,24,56,.300,25.5,24,56,90.9,96.7
Cleveland Cavaliers,16,65,.198,34.0,16,65,91.3,101.2
San Antonio Spurs,60,21,.741,—,57,24,96.1,90.4
Dallas Mavericks,59,22,.728,1.0,60,21,103.1,95.5
Minnesota Timberwolves,50,31,.617,10.0,46,35,98.2,96.2
Utah Jazz,47,34,.580,13.0,48,33,94.8,92.2
Houston Rockets,41,39,.513,18.5,44,36,93.8,92.5
Memphis Grizzlies,28,52,.350,31.5,31,49,97.8,100.9
Denver Nuggets,17,63,.213,42.5,17,63,83.9,92.1
Sacramento Kings,58,23,.716,—,58,23,101.8,95.4
Portland Trail Blazers,49,31,.613,8.5,48,32,94.9,92.3
Los Angeles Lakers,48,32,.600,9.5,46,34,99.8,97.8
Phoenix Suns,44,36,.550,13.5,45,35,95.8,94.2
Seattle SuperSonics,39,42,.481,19.0,40,41,92.2,92.5
Golden State Warriors,38,43,.469,20.0,38,43,102.3,103.4
Los Angeles Clippers,26,55,.321,32.0,28,53,93.7,98.0
