Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,6,2,.750,—,5,3,97.9,92.6
New York Knicks,3,5,.375,3.0,3,5,102.4,104.5
New Jersey Nets,3,5,.375,3.0,3,5,91.6,96.3
Philadelphia 76ers,2,6,.250,4.0,4,4,101.9,102.4
Toronto Raptors,1,7,.125,5.0,3,5,99.4,103.8
Cleveland Cavaliers,4,4,.500,—,3,5,97.3,99.9
Chicago Bulls,3,3,.500,—,3,3,102.8,102.8
Indiana Pacers,3,3,.500,—,3,3,103.5,102.8
Milwaukee Bucks,4,5,.444,0.5,5,4,93.6,91.3
Detroit Pistons,2,6,.250,2.0,2,6,92.6,99.6
Orlando Magic,5,2,.714,—,5,2,99.0,90.9
Atlanta Hawks,6,3,.667,—,5,4,102.6,99.4
Miami Heat,5,3,.625,0.5,7,1,101.4,90.1
Washington Wizards,2,4,.333,2.5,1,5,97.5,106.0
Charlotte Bobcats,2,6,.250,3.5,3,5,91.3,95.6
Portland Trail Blazers,6,3,.667,—,6,3,99.0,94.6
Utah Jazz,5,3,.625,0.5,4,4,104.3,103.4
Oklahoma City Thunder,4,3,.571,1.0,3,4,100.1,103.9
Denver Nuggets,4,4,.500,1.5,4,4,104.0,102.4
Minnesota Timberwolves,2,7,.222,4.0,1,8,97.0,109.9
Los Angeles Lakers,8,0,1.000,—,7,1,112.1,99.6
Golden State Warriors,6,2,.750,2.0,5,3,106.5,104.3
Phoenix Suns,3,4,.429,4.5,3,4,108.3,109.6
Sacramento Kings,3,4,.429,4.5,3,4,102.1,106.3
Los Angeles Clippers,1,8,.111,7.5,2,7,93.9,102.6
New Orleans Hornets,7,0,1.000,—,5,2,98.0,90.1
San Antonio Spurs,6,1,.857,1.0,5,2,106.7,101.9
Dallas Mavericks,5,2,.714,2.0,5,2,97.0,91.7
Memphis Grizzlies,4,5,.444,4.0,4,5,104.0,106.2
Houston Rockets,1,6,.143,6.0,3,4,109.0,110.6
