Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,19,9,.679,—,18,10,96.1,92.0
Boston Celtics,18,11,.621,1.5,17,12,95.8,93.1
Washington Wizards,15,14,.517,4.5,14,15,91.2,91.8
Orlando Magic,15,17,.469,6.0,19,13,99.8,97.6
New York Knicks,13,17,.433,7.0,13,17,89.2,91.4
Philadelphia 76ers,12,18,.400,8.0,14,16,87.1,87.8
Miami Heat,5,23,.179,14.0,8,20,82.9,88.9
Milwaukee Bucks,18,9,.667,—,15,12,97.4,95.6
Indiana Pacers,18,14,.563,2.5,17,15,98.4,97.7
Toronto Raptors,16,14,.533,3.5,15,15,92.5,92.7
Detroit Pistons,15,13,.536,3.5,16,12,93.9,92.1
Charlotte Hornets,13,17,.433,6.5,12,18,93.8,96.7
Cleveland Cavaliers,12,18,.400,7.5,11,19,91.8,95.3
Atlanta Hawks,11,19,.367,8.5,10,20,94.0,99.1
Chicago Bulls,5,23,.179,13.5,4,24,83.6,94.7
San Antonio Spurs,21,7,.750,—,22,6,101.1,92.5
Dallas Mavericks,21,9,.700,1.0,19,11,103.0,98.9
Minnesota Timberwolves,20,9,.690,1.5,20,9,101.3,95.5
Utah Jazz,16,15,.516,6.5,16,15,96.4,95.5
Denver Nuggets,10,19,.345,11.5,10,19,93.4,97.9
Memphis Grizzlies,9,21,.300,13.0,9,21,90.1,96.2
Houston Rockets,9,22,.290,13.5,9,22,90.6,96.2
Sacramento Kings,23,9,.719,—,23,9,101.6,95.3
Los Angeles Lakers,21,6,.778,-0.5,21,6,100.3,91.7
Phoenix Suns,18,13,.581,4.5,19,12,99.1,95.9
Seattle SuperSonics,16,15,.516,6.5,16,15,98.5,97.8
Los Angeles Clippers,15,14,.517,6.5,16,13,96.4,94.6
Portland Trail Blazers,13,16,.448,8.5,13,16,93.5,94.6
Golden State Warriors,12,18,.400,10.0,11,19,93.9,97.9
