Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,16,13,.552,—,16,13,88.5,86.9
Boston Celtics,15,15,.500,1.5,15,15,95.1,94.7
Philadelphia 76ers,14,15,.483,2.0,15,14,88.6,88.5
Miami Heat,12,18,.400,4.5,10,20,85.7,89.7
New York Knicks,12,19,.387,5.0,11,20,88.3,91.8
Washington Wizards,8,20,.286,7.5,9,19,88.9,94.1
Orlando Magic,8,23,.258,9.0,10,21,92.1,97.6
Indiana Pacers,21,10,.677,—,20,11,88.1,84.4
New Orleans Hornets,19,11,.633,1.5,17,13,92.7,91.0
Detroit Pistons,17,13,.567,3.5,18,12,88.1,85.5
Milwaukee Bucks,15,14,.517,5.0,16,13,95.4,93.7
Toronto Raptors,14,14,.500,5.5,11,17,85.9,89.0
Chicago Bulls,9,20,.310,11.0,8,21,89.1,95.8
Cleveland Cavaliers,9,21,.300,11.5,11,19,91.2,94.6
Atlanta Hawks,8,24,.250,13.5,9,23,90.3,96.9
San Antonio Spurs,21,10,.677,—,24,7,90.5,83.2
Minnesota Timberwolves,19,10,.655,1.0,20,9,94.9,89.8
Denver Nuggets,18,11,.621,2.0,18,11,98.3,95.3
Dallas Mavericks,17,12,.586,3.0,18,11,102.0,98.3
Houston Rockets,16,13,.552,4.0,16,13,86.9,85.4
Utah Jazz,16,13,.552,4.0,15,14,91.5,91.1
Memphis Grizzlies,15,15,.500,5.5,16,14,95.1,94.1
Los Angeles Lakers,20,7,.741,—,19,8,101.6,95.8
Sacramento Kings,20,8,.714,0.5,21,7,104.4,97.1
Portland Trail Blazers,14,13,.519,6.0,11,16,91.7,94.0
Golden State Warriors,14,13,.519,6.0,14,13,94.0,93.2
Seattle SuperSonics,13,14,.481,7.0,13,14,95.5,96.2
Los Angeles Clippers,12,13,.480,7.0,11,14,95.8,97.8
Phoenix Suns,10,20,.333,11.5,11,19,93.3,97.0
