Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,8,6,.571,—,6,8,96.1,97.9
Toronto Raptors,7,10,.412,2.5,7,10,98.8,100.6
Boston Celtics,6,8,.429,2.0,8,6,98.5,95.6
Philadelphia 76ers,6,8,.429,2.0,5,9,95.7,99.6
New Jersey Nets,3,12,.200,5.5,2,13,81.7,92.2
Indiana Pacers,10,5,.667,—,8,7,94.9,94.3
Cleveland Cavaliers,9,6,.600,1.0,10,5,96.8,92.3
Detroit Pistons,7,7,.500,2.5,6,8,92.4,94.1
Milwaukee Bucks,4,9,.308,5.0,6,7,97.6,99.4
Chicago Bulls,2,10,.167,6.5,2,10,90.0,99.4
Miami Heat,10,6,.625,—,9,7,98.3,96.8
Orlando Magic,9,5,.643,—,8,6,100.7,98.4
Washington Wizards,8,5,.615,0.5,7,6,102.3,100.1
Charlotte Bobcats,3,10,.231,5.5,4,9,94.1,99.3
Atlanta Hawks,2,12,.143,7.0,2,12,89.6,101.5
Seattle SuperSonics,14,3,.824,—,12,5,100.3,93.4
Minnesota Timberwolves,9,5,.643,3.5,9,5,99.9,96.1
Denver Nuggets,8,6,.571,4.5,7,7,91.6,92.6
Portland Trail Blazers,8,6,.571,4.5,8,6,90.1,88.3
Utah Jazz,8,8,.500,5.5,9,7,98.4,96.0
Phoenix Suns,13,2,.867,—,13,2,107.9,95.6
Sacramento Kings,10,5,.667,3.0,8,7,100.3,99.9
Los Angeles Clippers,10,6,.625,3.5,11,5,96.9,91.6
Los Angeles Lakers,9,7,.563,4.5,8,8,96.3,96.1
Golden State Warriors,3,11,.214,9.5,3,11,88.9,96.4
San Antonio Spurs,13,3,.813,—,14,2,96.9,85.2
Dallas Mavericks,10,6,.625,3.0,10,6,97.9,95.2
Houston Rockets,6,10,.375,7.0,6,10,86.8,89.2
Memphis Grizzlies,5,11,.313,8.0,7,9,93.7,95.4
New Orleans Hornets,1,13,.071,11.0,4,10,87.8,94.9
