Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,41,23,.641,—,42,22,98.5,94.1
Toronto Raptors,32,32,.500,9.0,28,36,104.1,105.9
Philadelphia 76ers,23,42,.354,18.5,25,40,97.5,101.0
New York Knicks,23,43,.348,19.0,26,40,101.8,104.8
New Jersey Nets,7,59,.106,35.0,12,54,91.1,101.2
Cleveland Cavaliers,51,15,.773,—,48,18,102.2,95.1
Milwaukee Bucks,35,29,.547,15.0,36,28,97.9,96.1
Chicago Bulls,31,34,.477,19.5,27,38,97.2,99.8
Detroit Pistons,23,43,.348,28.0,22,44,93.4,97.9
Indiana Pacers,21,44,.323,29.5,21,44,99.6,104.8
Orlando Magic,47,20,.701,—,49,18,102.0,95.1
Atlanta Hawks,42,23,.646,4.0,43,22,102.3,97.6
Miami Heat,34,32,.515,12.5,36,30,96.3,95.3
Charlotte Bobcats,33,31,.516,12.5,34,30,94.9,93.9
Washington Wizards,21,43,.328,24.5,22,42,97.0,101.3
Denver Nuggets,45,21,.682,—,44,22,107.8,102.6
Utah Jazz,42,23,.646,2.5,44,21,103.1,97.8
Oklahoma City Thunder,40,24,.625,4.0,40,24,99.8,96.4
Portland Trail Blazers,40,28,.588,6.0,41,27,98.2,95.2
Minnesota Timberwolves,14,52,.212,31.0,15,51,97.8,106.7
Los Angeles Lakers,48,18,.727,—,46,20,102.6,96.6
Phoenix Suns,40,26,.606,8.0,40,26,109.3,106.0
Los Angeles Clippers,25,42,.373,23.5,20,47,95.5,101.4
Sacramento Kings,22,44,.333,26.0,24,42,100.6,104.8
Golden State Warriors,18,47,.277,29.5,25,40,107.4,111.2
Dallas Mavericks,45,22,.672,—,38,29,101.6,99.5
San Antonio Spurs,39,25,.609,4.5,43,21,101.0,96.0
Memphis Grizzlies,35,32,.522,10.0,32,35,102.5,103.1
Houston Rockets,33,31,.516,10.5,32,32,101.4,101.2
New Orleans Hornets,32,34,.485,12.5,28,38,99.8,101.8
