Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,47,16,.746,—,44,19,96.3,90.6
Miami Heat,38,26,.594,9.5,38,26,88.5,86.0
New York Knicks,37,26,.587,10.0,36,27,87.9,86.0
Orlando Magic,34,28,.548,12.5,35,27,97.8,96.1
Boston Celtics,27,36,.429,20.0,26,37,93.9,96.3
New Jersey Nets,22,43,.338,26.0,22,43,91.8,96.2
Washington Wizards,15,48,.238,32.0,17,46,92.2,99.1
Milwaukee Bucks,38,24,.613,—,37,25,100.7,97.7
Charlotte Hornets,36,27,.571,2.5,37,26,90.9,88.6
Toronto Raptors,35,29,.547,4.0,37,27,97.7,95.7
Indiana Pacers,27,34,.443,10.5,28,33,90.7,91.9
Detroit Pistons,24,39,.381,14.5,25,38,94.9,97.6
Cleveland Cavaliers,23,39,.371,15.0,21,41,91.5,95.9
Atlanta Hawks,19,45,.297,20.0,21,43,89.0,93.6
Chicago Bulls,11,50,.180,26.5,12,49,86.6,95.8
San Antonio Spurs,43,19,.694,—,48,14,96.1,88.2
Utah Jazz,43,19,.694,—,43,19,97.5,91.8
Dallas Mavericks,40,23,.635,3.5,40,23,99.6,95.5
Minnesota Timberwolves,37,26,.587,6.5,36,27,97.2,95.3
Houston Rockets,35,29,.547,9.0,37,27,96.2,93.9
Denver Nuggets,30,34,.469,14.0,26,38,96.7,99.5
Vancouver Grizzlies,20,44,.313,24.0,20,44,92.1,97.3
Sacramento Kings,42,19,.689,—,43,18,100.9,94.6
Portland Trail Blazers,42,21,.667,1.0,43,20,95.4,90.5
Los Angeles Lakers,41,21,.661,1.5,37,25,100.7,97.9
Phoenix Suns,37,25,.597,5.5,37,25,93.6,91.2
Seattle SuperSonics,32,33,.492,12.0,30,35,97.3,98.5
Los Angeles Clippers,22,43,.338,22.0,24,41,91.5,95.3
Golden State Warriors,16,47,.254,27.0,15,48,93.4,101.3
