Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,26,8,.765,—,24,10,109.8,103.1
Toronto Raptors,24,11,.686,2.5,25,10,110.0,103.1
Boston Celtics,21,14,.600,5.5,20,15,106.4,104.3
Atlanta Hawks,20,16,.556,7.0,17,19,102.4,103.3
Charlotte Hornets,20,17,.541,7.5,21,16,105.8,103.6
Indiana Pacers,19,18,.514,8.5,18,19,105.4,106.1
Milwaukee Bucks,18,16,.529,8.0,20,14,104.9,102.4
Chicago Bulls,18,18,.500,9.0,19,17,101.2,100.7
Detroit Pistons,17,21,.447,11.0,19,19,99.6,99.7
Washington Wizards,16,18,.471,10.0,16,18,105.2,106.2
New York Knicks,16,19,.457,10.5,14,21,105.3,108.4
Orlando Magic,16,21,.432,11.5,13,24,99.2,103.6
Miami Heat,11,26,.297,16.5,14,23,98.4,101.8
Philadelphia 76ers,9,24,.273,16.5,9,24,98.8,106.1
Brooklyn Nets,8,26,.235,18.0,8,26,105.6,114.2
Golden State Warriors,31,5,.861,—,30,6,117.5,105.1
San Antonio Spurs,29,7,.806,2.0,27,9,106.1,97.9
Houston Rockets,28,9,.757,3.5,27,10,114.6,106.9
Los Angeles Clippers,24,14,.632,8.0,25,13,108.2,103.0
Utah Jazz,22,15,.595,9.5,23,14,99.0,95.3
Memphis Grizzlies,22,16,.579,10.0,19,19,98.8,98.6
Oklahoma City Thunder,21,16,.568,10.5,20,17,106.5,105.3
Portland Trail Blazers,16,22,.421,16.0,15,23,107.8,111.2
Sacramento Kings,15,20,.429,15.5,15,20,102.3,104.6
Denver Nuggets,14,22,.389,17.0,15,21,108.1,110.9
New Orleans Pelicans,14,23,.378,17.5,14,23,102.1,105.3
Los Angeles Lakers,13,26,.333,19.5,13,26,104.6,110.4
Phoenix Suns,12,25,.324,19.5,12,25,105.6,111.7
Minnesota Timberwolves,11,24,.314,19.5,16,19,103.3,105.0
Dallas Mavericks,11,25,.306,20.0,12,24,95.6,100.8
