Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,41,28,.594,—,41,28,104.3,101.4
Boston Celtics,30,38,.441,10.5,32,36,100.8,101.7
Brooklyn Nets,29,39,.426,11.5,26,42,97.4,100.7
Philadelphia 76ers,17,52,.246,24.0,14,55,91.1,100.3
New York Knicks,14,55,.203,27.0,15,54,92.3,101.2
Cleveland Cavaliers,45,26,.634,—,47,24,103.5,98.8
Chicago Bulls,42,29,.592,3.0,41,30,100.8,98.8
Milwaukee Bucks,34,35,.493,10.0,36,33,97.9,97.3
Indiana Pacers,30,39,.435,14.0,34,35,96.6,96.8
Detroit Pistons,25,44,.362,19.0,30,39,97.9,99.6
Atlanta Hawks,53,16,.768,—,47,22,102.7,97.1
Washington Wizards,40,29,.580,13.0,38,31,98.7,97.3
Miami Heat,32,36,.471,20.5,29,39,95.1,97.0
Charlotte Hornets,29,38,.433,23.0,28,39,94.6,97.0
Orlando Magic,22,49,.310,32.0,22,49,96.0,101.8
Portland Trail Blazers,44,24,.647,—,45,23,102.6,97.9
Oklahoma City Thunder,39,30,.565,5.5,41,28,103.4,100.7
Utah Jazz,31,38,.449,13.5,34,35,94.7,94.9
Denver Nuggets,26,44,.371,19.0,26,44,100.2,103.9
Minnesota Timberwolves,15,53,.221,29.0,17,51,97.7,105.8
Golden State Warriors,56,13,.812,—,55,14,109.7,99.3
Los Angeles Clippers,45,25,.643,11.5,48,22,106.1,100.5
Phoenix Suns,37,33,.529,19.5,36,34,104.3,103.7
Sacramento Kings,23,45,.338,32.5,24,44,101.0,105.4
Los Angeles Lakers,17,50,.254,38.0,20,47,98.6,104.7
Memphis Grizzlies,49,21,.700,—,44,26,99.0,95.4
Houston Rockets,46,23,.667,2.5,42,27,103.3,100.2
Dallas Mavericks,44,26,.629,5.0,44,26,104.8,101.1
San Antonio Spurs,43,25,.632,5.0,44,24,102.4,97.9
New Orleans Pelicans,37,32,.536,11.5,35,34,99.3,98.9
