Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,50,28,.641,—,52,26,96.3,91.7
Boston Celtics,45,33,.577,5.0,44,34,96.7,94.8
Orlando Magic,43,34,.558,6.5,44,33,100.9,98.9
Philadelphia 76ers,41,36,.532,8.5,44,33,91.1,89.1
Washington Wizards,35,43,.449,15.0,35,43,92.7,94.2
Miami Heat,34,43,.442,15.5,34,43,87.5,88.8
New York Knicks,29,48,.377,20.5,27,50,91.2,95.4
Detroit Pistons,47,30,.610,—,43,34,93.5,91.8
Charlotte Hornets,41,36,.532,6.0,41,36,93.5,92.7
Toronto Raptors,39,38,.506,8.0,35,42,91.0,92.0
Milwaukee Bucks,39,38,.506,8.0,39,38,97.6,97.3
Indiana Pacers,37,40,.481,10.0,37,40,96.6,97.0
Atlanta Hawks,31,46,.403,16.0,28,49,93.9,97.9
Cleveland Cavaliers,28,49,.364,19.0,29,48,94.8,98.2
Chicago Bulls,18,59,.234,29.0,16,61,88.6,97.4
Dallas Mavericks,54,23,.701,—,49,28,105.6,101.4
San Antonio Spurs,53,24,.688,1.0,54,23,96.8,91.1
Minnesota Timberwolves,48,30,.615,6.5,49,29,99.6,96.0
Utah Jazz,42,36,.538,12.5,42,36,96.1,95.1
Houston Rockets,27,50,.351,27.0,26,51,92.9,97.5
Denver Nuggets,24,53,.312,30.0,21,56,92.1,98.6
Memphis Grizzlies,21,56,.273,33.0,19,58,89.6,97.1
Sacramento Kings,58,19,.753,—,58,19,104.2,96.2
Los Angeles Lakers,55,23,.705,3.5,57,21,100.9,93.7
Portland Trail Blazers,46,32,.590,12.5,47,31,96.5,93.6
Seattle SuperSonics,44,35,.557,15.0,49,30,97.5,94.2
Los Angeles Clippers,38,40,.487,20.5,38,40,95.5,95.7
Phoenix Suns,35,43,.449,23.5,38,40,95.5,96.1
Golden State Warriors,20,57,.260,38.0,25,52,97.3,102.7
