Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,21,11,.656,—,20,12,97.8,94.3
New York Knicks,20,13,.606,1.5,19,14,91.4,89.5
Philadelphia 76ers,19,15,.559,3.0,17,17,92.5,92.4
Orlando Magic,16,18,.471,6.0,16,18,102.0,103.1
Boston Celtics,14,18,.438,7.0,15,17,96.9,98.1
New Jersey Nets,13,20,.394,8.5,14,19,95.7,97.4
Washington Wizards,11,23,.324,11.0,11,23,93.3,98.0
Indiana Pacers,22,10,.688,—,23,9,102.1,95.3
Milwaukee Bucks,19,15,.559,4.0,18,16,103.0,102.3
Toronto Raptors,18,14,.563,4.0,17,15,98.0,97.4
Charlotte Hornets,18,15,.545,4.5,20,13,100.1,97.5
Detroit Pistons,18,15,.545,4.5,19,14,104.3,102.1
Cleveland Cavaliers,14,19,.424,8.5,14,19,98.5,101.0
Atlanta Hawks,12,21,.364,10.5,14,19,100.2,102.5
Chicago Bulls,5,26,.161,16.5,5,26,84.7,95.3
San Antonio Spurs,23,12,.657,—,26,9,96.5,89.3
Utah Jazz,22,10,.688,-0.5,22,10,95.9,90.3
Denver Nuggets,17,15,.531,4.5,15,17,97.4,98.6
Minnesota Timberwolves,16,14,.533,4.5,16,14,96.9,96.3
Dallas Mavericks,10,23,.303,12.0,12,21,100.4,104.2
Houston Rockets,10,23,.303,12.0,14,19,97.6,100.0
Vancouver Grizzlies,8,24,.250,13.5,8,24,92.8,100.4
Los Angeles Lakers,29,5,.853,—,26,8,98.8,90.4
Portland Trail Blazers,25,8,.758,3.5,25,8,96.8,88.8
Seattle SuperSonics,20,13,.606,8.5,17,16,99.5,99.2
Sacramento Kings,18,12,.600,9.0,17,13,104.7,102.7
Phoenix Suns,19,13,.594,9.0,21,11,99.8,95.4
Los Angeles Clippers,10,22,.313,18.0,7,25,92.4,100.7
Golden State Warriors,6,26,.188,22.0,7,25,93.7,102.2
