Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,22,2,.917,—,20,4,100.8,90.5
New Jersey Nets,11,10,.524,9.5,9,12,100.7,103.2
New York Knicks,10,12,.455,11.0,9,13,104.6,107.5
Toronto Raptors,10,12,.455,11.0,8,14,97.3,100.9
Philadelphia 76ers,9,14,.391,12.5,10,13,93.3,95.1
Cleveland Cavaliers,20,3,.870,—,20,3,103.2,89.7
Detroit Pistons,12,9,.571,7.0,10,11,96.5,97.1
Chicago Bulls,10,12,.455,9.5,9,13,98.7,101.0
Milwaukee Bucks,9,15,.375,11.5,9,15,95.9,99.4
Indiana Pacers,7,15,.318,12.5,9,13,100.0,102.8
Orlando Magic,17,6,.739,—,15,8,100.4,95.5
Atlanta Hawks,13,9,.591,3.5,12,10,97.0,95.6
Miami Heat,12,10,.545,4.5,12,10,98.0,97.0
Charlotte Bobcats,7,16,.304,10.0,8,15,89.8,93.9
Washington Wizards,4,16,.200,11.5,6,14,98.1,103.5
Denver Nuggets,15,7,.682,—,15,7,103.0,97.9
Utah Jazz,15,9,.625,1.0,16,8,100.0,95.8
Portland Trail Blazers,15,10,.600,1.5,15,10,98.3,95.2
Minnesota Timberwolves,4,18,.182,11.0,6,16,95.3,101.8
Oklahoma City Thunder,2,21,.087,13.5,4,19,92.9,103.3
Los Angeles Lakers,19,3,.864,—,18,4,108.5,97.9
Phoenix Suns,14,10,.583,6.0,12,12,102.2,102.1
Golden State Warriors,7,16,.304,12.5,8,15,106.4,111.1
Sacramento Kings,6,17,.261,13.5,6,17,98.0,105.7
Los Angeles Clippers,5,17,.227,14.0,6,16,93.7,99.9
Houston Rockets,15,8,.652,—,15,8,97.4,93.3
San Antonio Spurs,14,8,.636,0.5,14,8,96.9,93.5
New Orleans Hornets,12,7,.632,1.0,13,6,96.8,92.4
Dallas Mavericks,12,9,.571,2.0,12,9,101.1,98.5
Memphis Grizzlies,8,15,.348,7.0,8,15,95.0,99.6
