Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,29,13,.690,—,30,12,88.6,83.3
Orlando Magic,29,16,.644,1.5,27,18,88.8,86.4
Philadelphia 76ers,24,19,.558,5.5,25,18,88.7,86.6
New York Knicks,22,21,.512,7.5,23,20,86.6,85.8
Boston Celtics,17,27,.386,13.0,18,26,92.0,94.4
Washington Wizards,16,27,.372,13.5,19,24,90.8,92.5
New Jersey Nets,13,29,.310,16.0,15,27,90.1,94.0
Indiana Pacers,28,15,.651,—,27,16,94.4,91.2
Atlanta Hawks,27,17,.614,1.5,27,17,86.6,83.8
Milwaukee Bucks,24,19,.558,4.0,24,19,91.4,89.8
Detroit Pistons,23,20,.535,5.0,25,18,89.3,86.9
Toronto Raptors,22,21,.512,6.0,20,23,91.0,91.7
Charlotte Hornets,21,21,.500,6.5,20,22,90.7,91.3
Cleveland Cavaliers,21,22,.488,7.0,21,22,87.9,88.0
Chicago Bulls,12,32,.273,16.5,8,36,81.6,90.5
Utah Jazz,33,10,.767,—,32,11,93.8,87.0
San Antonio Spurs,30,12,.714,2.5,32,10,92.4,84.8
Houston Rockets,27,16,.628,6.0,25,18,94.7,92.6
Minnesota Timberwolves,22,22,.500,11.5,23,21,93.0,92.2
Dallas Mavericks,15,28,.349,18.0,17,26,90.6,93.7
Denver Nuggets,14,29,.326,19.0,13,30,94.0,99.8
Vancouver Grizzlies,8,36,.182,25.5,10,34,89.7,97.5
Portland Trail Blazers,31,11,.738,—,32,10,94.5,87.3
Los Angeles Lakers,27,17,.614,5.0,27,17,99.0,96.0
Phoenix Suns,22,21,.512,9.5,23,20,95.1,94.0
Sacramento Kings,21,22,.488,10.5,20,23,99.7,100.8
Seattle SuperSonics,21,22,.488,10.5,21,22,94.8,95.3
Golden State Warriors,18,25,.419,13.5,16,27,87.7,91.1
Los Angeles Clippers,8,35,.186,23.5,9,34,90.3,98.8
